,BANDA AZUL,CANAHUECAL,CORANI,ICONA,JATUN PAMPA,MISICUNI,MOLINEROS,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL,SERIPOMA
1984-04-04 19:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 20:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 21:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 22:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 23:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-05 00:00:00,0.07861106693877551,0.7783988965200002,0.2361582346083333,0.6828298799823529,0.5792561360952924,0.948865669125,1.50598614267,0.33678019662545455,0.4330175372608696,0.1408900880525807,0.7779930430860001
1984-04-05 01:00:00,0.07861106693877551,0.7783988965200002,0.2361582346083333,0.6828298799823529,0.5792561360952924,0.948865669125,1.50598614267,0.33678019662545455,0.4330175372608696,0.1408900880525807,0.7779930430860001
1984-04-05 02:00:00,0.07861106693877551,0.7783988965200002,0.2361582346083333,0.6828298799823529,0.5792561360952924,0.948865669125,1.50598614267,0.33678019662545455,0.4330175372608696,0.1408900880525807,0.7779930430860001
1984-04-05 03:00:00,0.07861106693877551,0.7783988965200002,0.2361582346083333,0.6828298799823529,0.5792561360952924,0.948865669125,1.50598614267,0.33678019662545455,0.4330175372608696,0.1408900880525807,0.7779930430860001
1984-04-05 04:00:00,0.07861106693877551,0.7783988965200002,0.2361582346083333,0.6828298799823529,0.5792561360952924,0.948865669125,1.50598614267,0.33678019662545455,0.4330175372608696,0.1408900880525807,0.7779930430860001
1984-04-05 05:00:00,0.07861106693877551,0.7783988965200002,0.2361582346083333,0.6828298799823529,0.5792561360952924,0.948865669125,1.50598614267,0.33678019662545455,0.4330175372608696,0.1408900880525807,0.7779930430860001
1984-04-05 06:00:00,0.07861106693877551,0.7783988965200002,0.2361582346083333,0.6828298799823529,0.5792561360952924,0.948865669125,1.50598614267,0.33678019662545455,0.4330175372608696,0.1408900880525807,0.7779930430860001
1984-04-05 07:00:00,0.07861106693877551,0.7783988965200002,0.2361582346083333,0.6828298799823529,0.5792561360952924,0.948865669125,1.50598614267,0.33678019662545455,0.4330175372608696,0.1408900880525807,0.7779930430860001
1984-04-05 08:00:00,0.07861106693877551,0.7783988965200002,0.2361582346083333,0.6828298799823529,0.5792561360952924,0.948865669125,1.50598614267,0.33678019662545455,0.4330175372608696,0.1408900880525807,0.7779930430860001
1984-04-05 09:00:00,0.07861106693877551,0.7783988965200002,0.2361582346083333,0.6828298799823529,0.5792561360952924,0.948865669125,1.50598614267,0.33678019662545455,0.4330175372608696,0.1408900880525807,0.7779930430860001
1984-04-05 10:00:00,0.07861106693877551,0.7783988965200002,0.2361582346083333,0.6828298799823529,0.5792561360952924,0.948865669125,1.50598614267,0.33678019662545455,0.4330175372608696,0.1408900880525807,0.7779930430860001
1984-04-05 11:00:00,0.07861106693877551,0.7783988965200002,0.2361582346083333,0.6828298799823529,0.5792561360952924,0.948865669125,1.50598614267,0.33678019662545455,0.4330175372608696,0.1408900880525807,0.7779930430860001
1984-04-05 12:00:00,0.07861106693877551,0.7783988965200002,0.2361582346083333,0.6828298799823529,0.5792561360952924,0.948865669125,1.50598614267,0.33678019662545455,0.4330175372608696,0.1408900880525807,0.7779930430860001
