,CANAHUECAL,CORANI,ICONA,JATUN PAMPA,MISICUNI,MOLINEROS,SERIPOMA
2015-01-01 00:00:00,5.502127014846001,1.1738792247116665,3.397320183335294,4.094466110100485,2.2177578502912505,12.19635552564,5.499108105066
2015-01-01 01:00:00,5.502127014846001,1.1738792247116665,3.397320183335294,4.094466110100485,2.2177578502912505,12.19635552564,5.499108105066
2015-01-01 02:00:00,5.502127014846001,1.1738792247116665,3.397320183335294,4.094466110100485,2.2177578502912505,12.19635552564,5.499108105066
2015-01-01 03:00:00,5.502127014846001,1.1738792247116665,3.397320183335294,4.094466110100485,2.2177578502912505,12.19635552564,5.499108105066
2015-01-01 04:00:00,5.502127014846001,1.1738792247116665,3.397320183335294,4.094466110100485,2.2177578502912505,12.19635552564,5.499108105066
2015-01-01 05:00:00,5.502127014846001,1.1738792247116665,3.397320183335294,4.094466110100485,2.2177578502912505,12.19635552564,5.499108105066
2015-01-01 06:00:00,5.502127014846001,1.1738792247116665,3.397320183335294,4.094466110100485,2.2177578502912505,12.19635552564,5.499108105066
2015-01-01 07:00:00,5.502127014846001,1.1738792247116665,3.397320183335294,4.094466110100485,2.2177578502912505,12.19635552564,5.499108105066
2015-01-01 08:00:00,5.502127014846001,1.1738792247116665,3.397320183335294,4.094466110100485,2.2177578502912505,12.19635552564,5.499108105066
2015-01-01 09:00:00,5.502127014846001,1.1738792247116665,3.397320183335294,4.094466110100485,2.2177578502912505,12.19635552564,5.499108105066
2015-01-01 10:00:00,5.502127014846001,1.1738792247116665,3.397320183335294,4.094466110100485,2.2177578502912505,12.19635552564,5.499108105066
2015-01-01 11:00:00,5.502127014846001,1.1738792247116665,3.397320183335294,4.094466110100485,2.2177578502912505,12.19635552564,5.499108105066
2015-01-01 12:00:00,5.502127014846001,1.1738792247116665,3.397320183335294,4.094466110100485,2.2177578502912505,12.19635552564,5.499108105066
2015-01-01 13:00:00,5.502127014846001,1.1738792247116665,3.397320183335294,4.094466110100485,2.2177578502912505,12.19635552564,5.499108105066
2015-01-01 14:00:00,5.502127014846001,1.1738792247116665,3.397320183335294,4.094466110100485,2.2177578502912505,12.19635552564,5.499108105066
2015-01-01 15:00:00,5.502127014846001,1.1738792247116665,3.397320183335294,4.094466110100485,2.2177578502912505,12.19635552564,5.499108105066
2015-01-01 16:00:00,5.502127014846001,1.1738792247116665,3.397320183335294,4.094466110100485,2.2177578502912505,12.19635552564,5.499108105066
2015-01-01 17:00:00,5.502127014846001,1.1738792247116665,3.397320183335294,4.094466110100485,2.2177578502912505,12.19635552564,5.499108105066
