,SISTEMA ZONGO,VALLE DE ZONGO - TIQUIMANI,VALLE DE ZONGO - SANTA ROSA,CHOJLLA
2020-06-18 04:00:00+00:00,0.900204707,0.929996959,0.783967886,0.891388108
2020-06-18 05:00:00+00:00,0.898032378,0.928699337,0.780508126,0.888088422
2020-06-18 06:00:00+00:00,0.895741986,0.927331561,0.776861067,0.884609338
2020-06-18 07:00:00+00:00,0.893347847,0.925902162,0.773049502,0.880972606
2020-06-18 08:00:00+00:00,0.890865442,0.924420359,0.769098068,0.877201749
2020-06-18 09:00:00+00:00,0.888311223,0.922895945,0.765032939,0.873321762
2020-06-18 10:00:00+00:00,0.885702417,0.921339174,0.760881515,0.869358824
2020-06-18 11:00:00+00:00,0.883056836,0.919760643,0.756672121,0.865339999
2020-06-18 12:00:00+00:00,0.88039268,0.918171179,0.752433691,0.861292943
2020-06-18 13:00:00+00:00,0.877728347,0.916581724,0.748195468,0.857245608
2020-06-18 14:00:00+00:00,0.875082235,0.91500322,0.74398669,0.853225953
2020-06-18 15:00:00+00:00,0.872472549,0.913446493,0.739836288,0.84926164
2020-06-18 16:00:00+00:00,0.86991711,0.911922141,0.735772572,0.845379749
2020-06-18 17:00:00+00:00,0.86743316,0.910440415,0.731822931,0.841606477
2020-06-18 18:00:00+00:00,0.865037166,0.90901111,0.728013518,0.837966847
2020-06-18 19:00:00+00:00,0.862744629,0.907643442,0.724368947,0.834484412
2020-06-18 20:00:00+00:00,0.86056989,0.906345941,0.720911984,0.83118096
2020-06-18 21:00:00+00:00,0.858525933,0.905126334,0.717663238,0.82807622
2020-06-18 22:00:00+00:00,0.856624196,0.903991425,0.714640855,0.825187569
2020-06-18 23:00:00+00:00,0.854874375,0.902946987,0.711860211,0.822529736
2020-06-19 00:00:00+00:00,0.853284228,0.901997645,0.709333603,0.820114507
2020-06-19 01:00:00+00:00,0.851859388,0.90114676,0.707069944,0.817950435
2020-06-19 02:00:00+00:00,0.850603246,0.900396365,0.705074585,0.816042666
2020-06-19 03:00:00+00:00,0.849517025,0.899747206,0.70334943,0.814393054
2020-06-19 04:00:00+00:00,0.848599937,0.899198833,0.701893185,0.81300039
2020-06-19 05:00:00+00:00,0.84784933,0.898749694,0.700701594,0.81186064
2020-06-19 06:00:00+00:00,0.847260848,0.898397222,0.699767695,0.810967176
2020-06-19 07:00:00+00:00,0.846828585,0.898137928,0.699082058,0.810311013
2020-06-19 08:00:00+00:00,0.846545237,0.897967493,0.698633035,0.809881044
2020-06-19 09:00:00+00:00,0.846402257,0.897880859,0.698407006,0.809664276
2020-06-19 10:00:00+00:00,0.846390011,0.897872321,0.69838862,0.809646059
2020-06-19 11:00:00+00:00,0.846497931,0.897935615,0.698561048,0.809810329
2020-06-19 12:00:00+00:00,0.84671467,0.898064014,0.698906225,0.810139836
2020-06-19 13:00:00+00:00,0.847028257,0.898250415,0.699405092,0.810616384
2020-06-19 14:00:00+00:00,0.84742625,0.898487434,0.700037852,0.811221061
2020-06-19 15:00:00+00:00,0.84789589,0.898767494,0.700784205,0.811934478
2020-06-19 16:00:00+00:00,0.84842426,0.899082921,0.7016236,0.812737002
2020-06-19 17:00:00+00:00,0.848998433,0.899426028,0.70253548,0.813608991
2020-06-19 18:00:00+00:00,0.84960563,0.899789214,0.703499527,0.814531026
2020-06-19 19:00:00+00:00,0.850233375,0.900165049,0.704495908,0.815484153
2020-06-19 20:00:00+00:00,0.850869648,0.900546371,0.705505521,0.81645011
2020-06-19 21:00:00+00:00,0.851503039,0.900926372,0.706510241,0.817411566
2020-06-19 22:00:00+00:00,0.852122903,0.901298693,0.707493165,0.818352356
2020-06-19 23:00:00+00:00,0.852719516,0.901657514,0.708438859,0.819257713
2020-06-20 00:00:00+00:00,0.853284228,0.901997645,0.709333603,0.820114507
2020-06-20 01:00:00+00:00,0.853809614,0.902314616,0.710165634,0.820911473
2020-06-20 02:00:00+00:00,0.854289577,0.902604739,0.710925308,0.821639367
2020-06-20 03:00:00+00:00,0.854719325,0.902865092,0.711605057,0.822290925
2020-06-20 04:00:00+00:00,0.855095286,0.903093473,0.712199263,0.822860748
2020-06-20 05:00:00+00:00,0.855415034,0.903288356,0.712704132,0.823345173
2020-06-20 06:00:00+00:00,0.855677211,0.903448846,0.713117569,0.823742161
2020-06-20 07:00:00+00:00,0.855881439,0.903574631,0.713439045,0.82405117
2020-06-20 08:00:00+00:00,0.856028253,0.903665937,0.713669475,0.824273035
2020-06-20 09:00:00+00:00,0.856119009,0.903723481,0.713811086,0.824409848
2020-06-20 10:00:00+00:00,0.856155814,0.90374843,0.713867295,0.824464836
2020-06-20 11:00:00+00:00,0.856141443,0.903742348,0.713842576,0.824442241
2020-06-20 12:00:00+00:00,0.856079257,0.903707157,0.713742338,0.824347198
2020-06-20 13:00:00+00:00,0.85597313,0.903645085,0.713572792,0.824185612
2020-06-20 14:00:00+00:00,0.855827363,0.903558625,0.713340829,0.82396404
2020-06-20 15:00:00+00:00,0.855646609,0.903450488,0.713053889,0.823689571
2020-06-20 16:00:00+00:00,0.85543579,0.903323555,0.712719836,0.823369698
2020-06-20 17:00:00+00:00,0.855200021,0.903180834,0.712346829,0.823012204
2020-06-20 18:00:00+00:00,0.85494453,0.903025413,0.711943193,0.822625038
2020-06-20 19:00:00+00:00,0.854674576,0.902860415,0.711517298,0.822216195
2020-06-20 20:00:00+00:00,0.854395372,0.902688948,0.711077424,0.821793593
2020-06-20 21:00:00+00:00,0.854112004,0.902514067,0.710631639,0.821364952
2020-06-20 22:00:00+00:00,0.853829354,0.902338722,0.710187668,0.820937675
2020-06-20 23:00:00+00:00,0.853552018,0.902165712,0.709752769,0.820518726
2020-06-21 00:00:00+00:00,0.853284228,0.901997645,0.709333603,0.820114507
2020-06-21 01:00:00+00:00,0.853029772,0.901836886,0.70893611,0.819730741
2020-06-21 02:00:00+00:00,0.85279194,0.901685528,0.708565416,0.819372385
2020-06-21 03:00:00+00:00,0.85257352,0.901545387,0.708225838,0.819043628
2020-06-21 04:00:00+00:00,0.852376825,0.901418013,0.707920919,0.818747929
2020-06-21 05:00:00+00:00,0.852203708,0.9013047,0.707653464,0.818488047
2020-06-21 06:00:00+00:00,0.852055593,0.901206492,0.707425583,0.818266083
2020-06-21 07:00:00+00:00,0.851933489,0.901124201,0.707238728,0.818083509
2020-06-21 08:00:00+00:00,0.851838021,0.901058407,0.707093727,0.817941205
2020-06-21 09:00:00+00:00,0.851769443,0.901009477,0.70699083,0.817839497
2020-06-21 10:00:00+00:00,0.85172767,0.900977567,0.70692974,0.81777819
2020-06-21 11:00:00+00:00,0.851712295,0.900962637,0.706909657,0.817756601
2020-06-21 12:00:00+00:00,0.85172261,0.900964462,0.706929312,0.817773598
2020-06-21 13:00:00+00:00,0.851757636,0.900982635,0.70698701,0.817827636
2020-06-21 14:00:00+00:00,0.851816135,0.901016585,0.707080664,0.817916786
2020-06-21 15:00:00+00:00,0.851896642,0.90106558,0.707207835,0.818038778
2020-06-21 16:00:00+00:00,0.851997482,0.901128742,0.707365772,0.818191031
2020-06-21 17:00:00+00:00,0.852116794,0.901205055,0.707551448,0.818370689
2020-06-21 18:00:00+00:00,0.852252554,0.901293374,0.707761599,0.818574658
2020-06-21 19:00:00+00:00,0.852402597,0.901392436,0.707992765,0.81879964
2020-06-21 20:00:00+00:00,0.852564639,0.901500869,0.708241323,0.81904217
2020-06-21 21:00:00+00:00,0.8527363,0.901617203,0.70850353,0.819298647
2020-06-21 22:00:00+00:00,0.852915126,0.901739881,0.708775561,0.819565373
2020-06-21 23:00:00+00:00,0.853098613,0.901867263,0.709053544,0.819838589
2020-06-22 00:00:00+00:00,0.853284228,0.901997645,0.709333603,0.820114507
2020-06-22 01:00:00+00:00,0.853469431,0.902129261,0.709611892,0.820389346
2020-06-22 02:00:00+00:00,0.8536517,0.902260298,0.709884632,0.820659366
2020-06-22 03:00:00+00:00,0.853828545,0.902388916,0.710148141,0.820920898
2020-06-22 04:00:00+00:00,0.853997533,0.902513263,0.710398855,0.821170369
2020-06-22 05:00:00+00:00,0.854156306,0.902631498,0.710633353,0.821404328
2020-06-22 06:00:00+00:00,0.854302598,0.902741808,0.710848383,0.821619475
2020-06-22 07:00:00+00:00,0.854434255,0.902842429,0.711040887,0.821812687
2020-06-22 08:00:00+00:00,0.854549256,0.902931668,0.711208021,0.821981043
2020-06-22 09:00:00+00:00,0.854645732,0.903007917,0.711347186,0.822121852
2020-06-22 10:00:00+00:00,0.854721982,0.903069677,0.711456046,0.822232683
2020-06-22 11:00:00+00:00,0.854776496,0.903115576,0.711532558,0.822311385
2020-06-22 12:00:00+00:00,0.854807973,0.903144389,0.711574994,0.82235612
2020-06-22 13:00:00+00:00,0.854815339,0.903155058,0.711581962,0.822365384
2020-06-22 14:00:00+00:00,0.854797769,0.90314671,0.711552438,0.822338041
2020-06-22 15:00:00+00:00,0.854754703,0.903118678,0.711485785,0.822273342
2020-06-22 16:00:00+00:00,0.854685867,0.903070521,0.711381777,0.822170957
2020-06-22 17:00:00+00:00,0.854591294,0.903002043,0.711240628,0.822031002
2020-06-22 18:00:00+00:00,0.854471338,0.90291331,0.711063011,0.821854059
2020-06-22 19:00:00+00:00,0.8543267,0.902804676,0.710850088,0.821641212
2020-06-22 20:00:00+00:00,0.854158442,0.902676795,0.710603529,0.821394068
2020-06-22 21:00:00+00:00,0.853968008,0.902530647,0.710325541,0.821114785
2020-06-22 22:00:00+00:00,0.853757243,0.902367553,0.710018889,0.820806098
2020-06-22 23:00:00+00:00,0.853528415,0.902189197,0.709686924,0.820471348
2020-06-23 00:00:00+00:00,0.853284228,0.901997645,0.709333603,0.820114507
2020-06-23 01:00:00+00:00,0.853027848,0.901795365,0.708963516,0.819740203
2020-06-23 02:00:00+00:00,0.852762894,0.901585225,0.708581881,0.81935372
2020-06-23 03:00:00+00:00,0.852493393,0.901370453,0.708194469,0.818960916
2020-06-23 04:00:00+00:00,0.852223699,0.901154572,0.707807499,0.818568123
2020-06-23 05:00:00+00:00,0.851958423,0.90094134,0.70742754,0.818182038
2020-06-23 06:00:00+00:00,0.851702361,0.900734685,0.707061404,0.817809617
2020-06-23 07:00:00+00:00,0.851460416,0.900538645,0.706716041,0.817457966
2020-06-23 08:00:00+00:00,0.851237527,0.900357303,0.70639844,0.81713424
2020-06-23 09:00:00+00:00,0.851038594,0.900194727,0.706115524,0.81684553
2020-06-23 10:00:00+00:00,0.850868406,0.900054905,0.705874042,0.816598762
2020-06-23 11:00:00+00:00,0.850731563,0.899941685,0.705680474,0.816400586
2020-06-23 12:00:00+00:00,0.850632406,0.899858711,0.705540919,0.816257273
2020-06-23 13:00:00+00:00,0.850574942,0.89980936,0.705460999,0.816174606
2020-06-23 14:00:00+00:00,0.850562769,0.899796683,0.705445749,0.816157775
2020-06-23 15:00:00+00:00,0.850599005,0.899823336,0.70549952,0.81621127
2020-06-23 16:00:00+00:00,0.850686211,0.899891525,0.705625868,0.816338773
2020-06-23 17:00:00+00:00,0.850826319,0.900002937,0.70582746,0.816543055
2020-06-23 18:00:00+00:00,0.851020555,0.900158683,0.70610596,0.816825865
2020-06-23 19:00:00+00:00,0.851269373,0.90035923,0.706461934,0.817187829
2020-06-23 20:00:00+00:00,0.85157237,0.900604345,0.706894744,0.817628335
2020-06-23 21:00:00+00:00,0.851928222,0.900893024,0.707402442,0.818145437
2020-06-23 22:00:00+00:00,0.852334605,0.901223441,0.70798167,0.818735741
2020-06-23 23:00:00+00:00,0.852788121,0.901592872,0.708627554,0.819394299
2020-06-24 00:00:00+00:00,0.853284228,0.901997645,0.709333603,0.820114507
2020-06-24 01:00:00+00:00,0.853817163,0.90243307,0.710091606,0.820887996
2020-06-24 02:00:00+00:00,0.85437992,0.902893423,0.7108916,0.8217046
2020-06-24 03:00:00+00:00,0.854964346,0.903372023,0.711722002,0.822552492
2020-06-24 04:00:00+00:00,0.855561285,0.903861348,0.712569815,0.823418394
2020-06-24 05:00:00+00:00,0.856160717,0.904353162,0.713420831,0.824287784
2020-06-24 06:00:00+00:00,0.856751911,0.904838626,0.714259836,0.825145105
2020-06-24 07:00:00+00:00,0.857323564,0.905308426,0.715070813,0.825973979
2020-06-24 08:00:00+00:00,0.857863948,0.905752889,0.71583715,0.826757411
2020-06-24 09:00:00+00:00,0.858361054,0.906162103,0.716541843,0.827478004
2020-06-24 10:00:00+00:00,0.858802738,0.906526038,0.7171677,0.828118164
2020-06-24 11:00:00+00:00,0.859176864,0.906834668,0.717697548,0.828660312
2020-06-24 12:00:00+00:00,0.859471453,0.907078085,0.718114434,0.829087093
2020-06-24 13:00:00+00:00,0.859674821,0.907246626,0.718401834,0.829381587
2020-06-24 14:00:00+00:00,0.85977573,0.907330989,0.718543857,0.829527516
2020-06-24 15:00:00+00:00,0.85976353,0.907322355,0.718525445,0.829509457
2020-06-24 16:00:00+00:00,0.859628303,0.907212506,0.718332584,0.829313048
2020-06-24 17:00:00+00:00,0.859361012,0.906993947,0.717952507,0.828925199
2020-06-24 18:00:00+00:00,0.85895364,0.906660024,0.717373894,0.828334304
2020-06-24 19:00:00+00:00,0.85839934,0.906205047,0.716587084,0.827530447
2020-06-24 20:00:00+00:00,0.857692576,0.905624406,0.715584276,0.826505613
2020-06-24 21:00:00+00:00,0.85682927,0.904914697,0.714359733,0.825253899
2020-06-24 22:00:00+00:00,0.855806947,0.904073834,0.712909988,0.823771722
2020-06-24 23:00:00+00:00,0.854624879,0.903101176,0.711234049,0.822058029
2020-06-25 00:00:00+00:00,0.853284228,0.901997645,0.709333603,0.820114507
2020-06-25 01:00:00+00:00,0.851788193,0.900765842,0.707213218,0.817945787
2020-06-25 02:00:00+00:00,0.850142076,0.899410108,0.704880443,0.81555955
2020-06-25 03:00:00+00:00,0.848353177,0.897936434,0.702345653,0.812966369
2020-06-25 04:00:00+00:00,0.846430614,0.896352313,0.699621796,0.810179447
2020-06-25 05:00:00+00:00,0.84438514,0.894666593,0.696724135,0.807214359
2020-06-25 06:00:00+00:00,0.842228962,0.89288932,0.69366999,0.804088783
2020-06-25 07:00:00+00:00,0.839975559,0.891031596,0.690478482,0.800822241
2020-06-25 08:00:00+00:00,0.837639501,0.889105423,0.687170269,0.797435833
2020-06-25 09:00:00+00:00,0.835236264,0.887123556,0.683767294,0.793951975
2020-06-25 10:00:00+00:00,0.832782051,0.885099351,0.680292526,0.790394135
2020-06-25 11:00:00+00:00,0.830293609,0.883046616,0.6767697,0.786786571
2020-06-25 12:00:00+00:00,0.827788048,0.880979462,0.673223058,0.783154064
2020-06-25 13:00:00+00:00,0.825282657,0.878912151,0.669677096,0.779521661
2020-06-25 14:00:00+00:00,0.822794724,0.876858946,0.666156302,0.775914404
2020-06-25 15:00:00+00:00,0.820341351,0.874833962,0.662684899,0.772357073
2020-06-25 16:00:00+00:00,0.817939279,0.872851016,0.659286586,0.768873921
2020-06-25 17:00:00+00:00,0.815604698,0.870923475,0.655984282,0.765488408
2020-06-25 18:00:00+00:00,0.813353068,0.869064109,0.652799867,0.76222294
2020-06-25 19:00:00+00:00,0.81119894,0.867284938,0.649753925,0.759098606
2020-06-25 20:00:00+00:00,0.809155769,0.865597084,0.646865483,0.756134913
2020-06-25 21:00:00+00:00,0.807235738,0.864010618,0.644151756,0.753349525
2020-06-25 22:00:00+00:00,0.805449568,0.862534416,0.641627888,0.750757997
2020-06-25 23:00:00+00:00,0.803806346,0.861176001,0.639306696,0.748373514
2020-06-26 00:00:00+00:00,0.802313333,0.859941398,0.637198406,0.746206625
2020-06-26 01:00:00+00:00,0.800975793,0.858834986,0.635310407,0.744264987
2020-06-26 02:00:00+00:00,0.799796879,0.857859406,0.633647092,0.742553205
2020-06-26 03:00:00+00:00,0.798777708,0.857015623,0.632209962,0.741072938
2020-06-26 04:00:00+00:00,0.797917505,0.85630304,0.630997832,0.739823104
2020-06-26 05:00:00+00:00,0.797213742,0.85571962,0.630007034,0.738800088
2020-06-26 06:00:00+00:00,0.796662292,0.855262002,0.629231631,0.737997958
2020-06-26 07:00:00+00:00,0.796257569,0.854925626,0.628663616,0.737408667
2020-06-26 08:00:00+00:00,0.795992674,0.854704847,0.628293129,0.73702227
2020-06-26 09:00:00+00:00,0.795859544,0.854593056,0.628108657,0.736827131
2020-06-26 10:00:00+00:00,0.795849093,0.854582802,0.628097244,0.736810131
2020-06-26 11:00:00+00:00,0.79595136,0.854665908,0.628244701,0.736956883
2020-06-26 12:00:00+00:00,0.796155654,0.854833591,0.628535809,0.737251939
2020-06-26 13:00:00+00:00,0.796450702,0.855076583,0.628954531,0.737678998
2020-06-26 14:00:00+00:00,0.796824788,0.85538525,0.629484217,0.738221121
2020-06-26 15:00:00+00:00,0.797265906,0.855749709,0.63010781,0.738860938
2020-06-26 16:00:00+00:00,0.797761901,0.856159952,0.630808058,0.739580858
2020-06-26 17:00:00+00:00,0.798300616,0.85660596,0.631567717,0.740363279
2020-06-26 18:00:00+00:00,0.798870037,0.857077828,0.632369763,0.741190801
2020-06-26 19:00:00+00:00,0.799458439,0.857565879,0.633197593,0.742046431
2020-06-26 20:00:00+00:00,0.80005453,0.858060786,0.634035241,0.742913797
2020-06-26 21:00:00+00:00,0.800647601,0.858553694,0.634867578,0.743777356
2020-06-26 22:00:00+00:00,0.801227666,0.859036334,0.635680524,0.744622605
2020-06-26 23:00:00+00:00,0.801785609,0.859501146,0.636461254,0.745436293
2020-06-27 00:00:00+00:00,0.802313333,0.859941398,0.637198406,0.746206625
2020-06-27 01:00:00+00:00,0.802803899,0.860351303,0.637882284,0.746923476
2020-06-27 02:00:00+00:00,0.803251625,0.860726098,0.638504996,0.747578527
2020-06-27 03:00:00+00:00,0.803652058,0.861062025,0.639060416,0.748165226
2020-06-27 04:00:00+00:00,0.804001902,0.86135627,0.639544071,0.748678688
2020-06-27 05:00:00+00:00,0.80429894,0.861606904,0.639953033,0.749115584
2020-06-27 06:00:00+00:00,0.80454196,0.861812822,0.640285808,0.749474035
2020-06-27 07:00:00+00:00,0.804730678,0.861973679,0.640542224,0.749753502
2020-06-27 08:00:00+00:00,0.804865664,0.862089835,0.640723321,0.749954682
2020-06-27 09:00:00+00:00,0.804948264,0.86216229,0.640831238,0.750079394
2020-06-27 10:00:00+00:00,0.804980525,0.862192625,0.640869104,0.750130481
2020-06-27 11:00:00+00:00,0.804965122,0.86218294,0.640840926,0.750111693
2020-06-27 12:00:00+00:00,0.804905277,0.862135795,0.640751478,0.750027584
2020-06-27 13:00:00+00:00,0.804804687,0.862054149,0.640606188,0.749883402
2020-06-27 14:00:00+00:00,0.804667447,0.861941296,0.640411032,0.749684986
2020-06-27 15:00:00+00:00,0.804497975,0.86180081,0.640172419,0.749438652
2020-06-27 16:00:00+00:00,0.804300936,0.86163648,0.639897078,0.749151089
2020-06-27 17:00:00+00:00,0.804081165,0.861452251,0.639591952,0.748829252
2020-06-27 18:00:00+00:00,0.803843592,0.861252161,0.639264085,0.74848025
2020-06-27 19:00:00+00:00,0.803593167,0.861040284,0.638920509,0.748111244
2020-06-27 20:00:00+00:00,0.803334785,0.860820667,0.638568136,0.747729335
2020-06-27 21:00:00+00:00,0.803073206,0.860597269,0.638213643,0.747341459
2020-06-27 22:00:00+00:00,0.802812985,0.860373901,0.637863364,0.746954277
2020-06-27 23:00:00+00:00,0.80255839,0.860154167,0.637523181,0.746574069
2020-06-28 00:00:00+00:00,0.802313333,0.859941398,0.637198406,0.746206625
2020-06-28 01:00:00+00:00,0.80208129,0.859738598,0.636893678,0.74585714
2020-06-28 02:00:00+00:00,0.801865248,0.859548398,0.636612883,0.745530137
2020-06-28 03:00:00+00:00,0.801667711,0.859373052,0.636359162,0.745229464
2020-06-28 04:00:00+00:00,0.801490717,0.859214455,0.636134956,0.744958323
2020-06-28 05:00:00+00:00,0.801335864,0.859074156,0.635942044,0.7447193
2020-06-28 06:00:00+00:00,0.801204338,0.858953378,0.635781587,0.744514396
2020-06-28 07:00:00+00:00,0.801096928,0.858853025,0.635654173,0.744345054
2020-06-28 08:00:00+00:00,0.801014058,0.858773706,0.635559859,0.744212189
2020-06-28 09:00:00+00:00,0.800955808,0.858715744,0.635498211,0.744116217
2020-06-28 10:00:00+00:00,0.800921936,0.858679196,0.635468348,0.744057088
2020-06-28 11:00:00+00:00,0.800911903,0.858663866,0.635468988,0.744034311
2020-06-28 12:00:00+00:00,0.800924899,0.85866932,0.635498486,0.744046986
2020-06-28 13:00:00+00:00,0.800959864,0.858694903,0.635554878,0.744093834
2020-06-28 14:00:00+00:00,0.801015512,0.858739751,0.635635927,0.744173223
2020-06-28 15:00:00+00:00,0.801090356,0.858802814,0.635739161,0.744283201
2020-06-28 16:00:00+00:00,0.801182731,0.858882861,0.635861917,0.744421527
2020-06-28 17:00:00+00:00,0.801290819,0.858978503,0.636001387,0.744585695
2020-06-28 18:00:00+00:00,0.801412672,0.859088206,0.636154656,0.744772967
2020-06-28 19:00:00+00:00,0.801546234,0.859210307,0.636318748,0.744980402
2020-06-28 20:00:00+00:00,0.801689369,0.859343027,0.636490667,0.745204887
2020-06-28 21:00:00+00:00,0.80183988,0.859484489,0.63666744,0.745443164
2020-06-28 22:00:00+00:00,0.801995537,0.859632732,0.636846162,0.74569186
2020-06-28 23:00:00+00:00,0.802154098,0.859785729,0.637024032,0.745947518
2020-06-29 00:00:00+00:00,0.802313333,0.859941398,0.637198406,0.746206625
2020-06-29 01:00:00+00:00,0.802471051,0.86009762,0.63736683,0.746465642
2020-06-29 02:00:00+00:00,0.802625116,0.860252255,0.637527076,0.746721034
2020-06-29 03:00:00+00:00,0.802773465,0.860403162,0.637677149,0.746969297
2020-06-29 04:00:00+00:00,0.802914121,0.860548215,0.637815284,0.747206991
2020-06-29 05:00:00+00:00,0.803045199,0.860685329,0.637939937,0.747430762
2020-06-29 06:00:00+00:00,0.803164926,0.860812471,0.638049787,0.747637379
2020-06-29 07:00:00+00:00,0.803271646,0.860927689,0.638143728,0.747823754
2020-06-29 08:00:00+00:00,0.803363835,0.861029125,0.638220866,0.747986981
2020-06-29 09:00:00+00:00,0.803440113,0.861115038,0.638280515,0.748124354
2020-06-29 10:00:00+00:00,0.803499256,0.861183822,0.638322193,0.748233403
2020-06-29 11:00:00+00:00,0.803540205,0.861234028,0.638345618,0.748311922
2020-06-29 12:00:00+00:00,0.803562083,0.861264379,0.638350703,0.748357994
2020-06-29 13:00:00+00:00,0.8035642,0.861273798,0.638337551,0.748370025
2020-06-29 14:00:00+00:00,0.803546073,0.861261418,0.638306455,0.748346769
2020-06-29 15:00:00+00:00,0.80350743,0.861226609,0.63825789,0.748287358
2020-06-29 16:00:00+00:00,0.803448228,0.861168994,0.638192509,0.74819133
2020-06-29 17:00:00+00:00,0.803368661,0.861088471,0.638111142,0.74805866
2020-06-29 18:00:00+00:00,0.803269173,0.860985231,0.638014788,0.747889786
2020-06-29 19:00:00+00:00,0.803150472,0.860859779,0.637904613,0.747685642
2020-06-29 20:00:00+00:00,0.803013538,0.860712951,0.637781947,0.74744768
2020-06-29 21:00:00+00:00,0.802859637,0.860545938,0.637648277,0.747177906
2020-06-29 22:00:00+00:00,0.802690333,0.860360303,0.637505244,0.746878904
2020-06-29 23:00:00+00:00,0.8025075,0.860158001,0.637354641,0.746553867
2020-06-30 00:00:00+00:00,0.802313333,0.859941398,0.637198406,0.746206625
2020-06-30 01:00:00+00:00,0.80211036,0.859713293,0.637038618,0.745841673
2020-06-30 02:00:00+00:00,0.801901437,0.859476914,0.636877489,0.745464169
2020-06-30 03:00:00+00:00,0.801689711,0.859235873,0.636717337,0.745079858
2020-06-30 04:00:00+00:00,0.801478564,0.858994096,0.636560558,0.744694968
2020-06-30 05:00:00+00:00,0.801271555,0.858755757,0.636409593,0.744316101
2020-06-30 06:00:00+00:00,0.80107237,0.858525206,0.636266897,0.74395013
2020-06-30 07:00:00+00:00,0.800884761,0.858306907,0.636134912,0.743604087
2020-06-30 08:00:00+00:00,0.800712496,0.858105363,0.636016034,0.743285062
2020-06-30 09:00:00+00:00,0.800559301,0.857925054,0.635912582,0.743000096
2020-06-30 10:00:00+00:00,0.800428803,0.857770363,0.635826766,0.742756071
2020-06-30 11:00:00+00:00,0.80032448,0.857645513,0.635760661,0.742559604
2020-06-30 12:00:00+00:00,0.800249602,0.857554494,0.635716172,0.742416946
2020-06-30 13:00:00+00:00,0.800207173,0.857501,0.635695006,0.742333869
2020-06-30 14:00:00+00:00,0.800199884,0.857488356,0.63569864,0.742315563
2020-06-30 15:00:00+00:00,0.80023005,0.857519453,0.63572829,0.742366526
2020-06-30 16:00:00+00:00,0.800299558,0.857596677,0.635784883,0.742490465
2020-06-30 17:00:00+00:00,0.800409812,0.857721844,0.635869022,0.742690181
2020-06-30 18:00:00+00:00,0.800561678,0.857896131,0.63598096,0.742967467
2020-06-30 19:00:00+00:00,0.800755426,0.858120004,0.636120567,0.743323
2020-06-30 20:00:00+00:00,0.800990677,0.858393156,0.636287298,0.743756238
2020-06-30 21:00:00+00:00,0.80126635,0.858714434,0.636480165,0.744265307
2020-06-30 22:00:00+00:00,0.8015806,0.859081772,0.636697707,0.744846902
2020-06-30 23:00:00+00:00,0.80193077,0.859492125,0.636937955,0.745496173
2020-07-01 00:00:00+00:00,0.802313333,0.859941398,0.637198406,0.746206625
2020-07-01 01:00:00+00:00,0.802723835,0.86042438,0.637475991,0.746970011
2020-07-01 02:00:00+00:00,0.803156883,0.860934722,0.637767067,0.747776296
2020-07-01 03:00:00+00:00,0.803606213,0.861465023,0.638067463,0.748613795
2020-07-01 04:00:00+00:00,0.8040648,0.862006963,0.63837255,0.749469379
2020-07-01 05:00:00+00:00,0.80452497,0.862551432,0.63867731,0.750328683
2020-07-01 06:00:00+00:00,0.804978509,0.863088662,0.6389764,0.75117631
2020-07-01 07:00:00+00:00,0.805416772,0.863608364,0.63926423,0.751996046
2020-07-01 08:00:00+00:00,0.805830797,0.864099855,0.639535023,0.752771063
2020-07-01 09:00:00+00:00,0.806211408,0.864552193,0.63978289,0.753484126
2020-07-01 10:00:00+00:00,0.806549334,0.864954309,0.640001896,0.754117806
2020-07-01 11:00:00+00:00,0.806835312,0.865295137,0.640186131,0.754654684
2020-07-01 12:00:00+00:00,0.807060202,0.86556375,0.640329777,0.75507756
2020-07-01 13:00:00+00:00,0.807215095,0.865749491,0.640427179,0.755369661
2020-07-01 14:00:00+00:00,0.807291422,0.865842101,0.640472912,0.755514849
2020-07-01 15:00:00+00:00,0.807281067,0.865831858,0.640461851,0.75549783
2020-07-01 16:00:00+00:00,0.807176475,0.865709705,0.640389242,0.755304359
2020-07-01 17:00:00+00:00,0.806970764,0.865467383,0.640250767,0.754921453
2020-07-01 18:00:00+00:00,0.806657833,0.865097564,0.640042616,0.754337592
2020-07-01 19:00:00+00:00,0.806232474,0.864593983,0.639761554,0.753542934
2020-07-01 20:00:00+00:00,0.805690483,0.863951568,0.639404992,0.752529518
2020-07-01 21:00:00+00:00,0.805028765,0.863166577,0.638971055,0.751291476
2020-07-01 22:00:00+00:00,0.804245451,0.862236726,0.638458651,0.749825237
2020-07-01 23:00:00+00:00,0.803340005,0.861161322,0.637867541,0.748129736
2020-07-02 00:00:00+00:00,0.802313333,0.859941398,0.637198406,0.746206625
2020-07-02 01:00:00+00:00,0.801167893,0.858579839,0.636452915,0.744060474
2020-07-02 02:00:00+00:00,0.79990775,0.857081448,0.635633762,0.741698873
2020-07-02 03:00:00+00:00,0.798538489,0.855452852,0.634744608,0.739132281
2020-07-02 04:00:00+00:00,0.797067083,0.853702332,0.633789996,0.736373762
2020-07-02 05:00:00+00:00,0.795501753,0.851839662,0.632775263,0.73343873
2020-07-02 06:00:00+00:00,0.793851827,0.849875942,0.631706449,0.730344687
