TIMESTAMP,CAMBARI,PROYECTO HIDROELECTRICO CARRIZAL,EL CONDOR,INCAHUASI
12/19/1989 00:00,167.03,216.08,1.91,59.81
12/20/1989 00:00,129.53,201.45,1.72,55.28
12/21/1989 00:00,107.09,186.77,1.56,51
12/22/1989 00:00,101.93,167.49,1.4,46.73
12/23/1989 00:00,185.21,173.63,1.27,50.48
12/24/1989 00:00,359.36,204.64,1.15,60.83
12/25/1989 00:00,415.31,220.81,1.06,68.07
12/26/1989 00:00,325.36,212.88,0.98,65.55
12/27/1989 00:00,247.68,218.67,1.01,65.54
12/28/1989 00:00,199.26,242.86,1.09,70.59
12/29/1989 00:00,177.4,257.38,1.08,72.9
12/30/1989 00:00,172.61,277.43,1.29,78.09
12/31/1989 00:00,147.92,262.57,1.42,74.06
01/01/1990 00:00,148.51,253.05,1.28,71.12
01/02/1990 00:00,302.73,280.17,1.23,77.97
01/03/1990 00:00,524.73,312.85,1.64,87.18
01/04/1990 00:00,490.43,314.94,1.97,88.98
01/05/1990 00:00,348.3,317.34,2.01,90.09
01/06/1990 00:00,249.85,299.3,2.13,84.71
01/07/1990 00:00,182.79,264.3,2.06,74.25
01/08/1990 00:00,143.17,243.26,1.95,67.79
01/09/1990 00:00,189.2,274.31,1.82,76.99
01/10/1990 00:00,266.55,334.32,1.86,94.68
01/11/1990 00:00,237.55,327.2,1.87,93.42
01/12/1990 00:00,174.66,284.98,1.83,81.66
01/13/1990 00:00,235.98,285.45,2.42,84.21
01/14/1990 00:00,332.7,282.5,2.79,85.64
01/15/1990 00:00,372.16,270.35,2.56,80.54
01/16/1990 00:00,325.84,252.52,2.3,75.38
01/17/1990 00:00,274.96,226.87,2.06,69.59
01/18/1990 00:00,244.21,216.8,2.03,66.85
01/19/1990 00:00,187.73,203.28,1.99,61.79
01/20/1990 00:00,142.97,186.01,1.96,55.45
01/21/1990 00:00,113.03,170.77,1.91,50.17
01/22/1990 00:00,104.79,168.93,1.99,48.78
01/23/1990 00:00,102.94,202.67,2.09,57.24
01/24/1990 00:00,128.04,254.09,2.32,71.64
01/25/1990 00:00,161.47,274.45,2.47,77.6
01/26/1990 00:00,187.35,312.86,3.24,88.97
01/27/1990 00:00,203.8,380.53,5.19,106.96
01/28/1990 00:00,196.49,466.45,8.4,127.57
01/29/1990 00:00,205.42,575.64,11.1,154.49
01/30/1990 00:00,245.68,615.36,10.32,164.38
01/31/1990 00:00,328.22,670.52,10.06,178.82
02/01/1990 00:00,469.42,708.8,9.25,190.65
02/02/1990 00:00,464.77,689.56,7.64,189.17
02/03/1990 00:00,353.39,636.23,6.23,175.33
02/04/1990 00:00,283.18,623.22,6.77,170.04
02/05/1990 00:00,234.99,581.55,6.56,157.6
02/06/1990 00:00,190.43,554.94,5.46,149.02
02/07/1990 00:00,161.83,624.66,4.76,166.21
02/08/1990 00:00,207.9,662.12,4.14,176.23
02/09/1990 00:00,242.81,668.26,3.91,177.61
02/10/1990 00:00,218.65,605.11,3.64,160.91
02/11/1990 00:00,204.29,501.37,3.17,135.07
02/12/1990 00:00,183.86,418.35,2.85,115.33
02/13/1990 00:00,148.5,350.24,2.57,97.75
02/14/1990 00:00,120.34,307.38,2.29,85.51
02/15/1990 00:00,102.78,304.45,2.27,83.64
02/16/1990 00:00,88.94,315.46,2.37,86.05
02/17/1990 00:00,149.29,316,2.49,87.71
02/18/1990 00:00,578.74,338.88,2.47,99.57
02/19/1990 00:00,881.05,347.27,2.34,107.62
02/20/1990 00:00,769.9,378.57,2.48,122.87
02/21/1990 00:00,701.79,393.21,2.5,126.29
02/22/1990 00:00,579.31,353.04,2.3,110.29
02/23/1990 00:00,446.83,303.8,2.1,93.41
02/24/1990 00:00,418.89,271.4,1.94,83.01
02/25/1990 00:00,422.65,258.95,1.87,79.4
02/26/1990 00:00,376.55,258.6,1.78,80.6
02/27/1990 00:00,296.06,253.23,1.65,78.65
02/28/1990 00:00,223.38,260.1,1.61,77.88
03/01/1990 00:00,173.04,268.83,1.58,77.98
03/02/1990 00:00,149.23,276.97,1.5,78.4
03/03/1990 00:00,129.92,261.06,1.41,73.19
03/04/1990 00:00,123.67,247.73,1.4,68.91
03/05/1990 00:00,203.03,251.11,1.4,69.99
03/06/1990 00:00,279.32,262.62,1.33,73.45
03/07/1990 00:00,247.41,256.7,1.37,71.61
03/08/1990 00:00,189.51,232.93,1.41,64.95
03/09/1990 00:00,145.89,229.97,1.69,63.53
03/10/1990 00:00,121.07,284.01,2.04,76.55
03/11/1990 00:00,142.04,359.98,2.25,96.2
03/12/1990 00:00,201.39,430.94,3.19,115.47
03/13/1990 00:00,200.81,454.56,3.56,122.62
03/14/1990 00:00,160.41,411.64,3.09,111.98
03/15/1990 00:00,184.28,360.42,2.72,98.38
03/16/1990 00:00,254.15,329.41,2.52,90.19
03/17/1990 00:00,350.86,315.39,2.58,86.99
03/18/1990 00:00,424.24,309.67,2.62,88.42
03/19/1990 00:00,382.85,298.55,2.56,88.65
03/20/1990 00:00,342.83,288.06,2.4,85.14
03/21/1990 00:00,360.23,263.89,2.16,77.34
03/22/1990 00:00,308.93,234.5,1.95,68.6
03/23/1990 00:00,222.19,219.47,1.78,63.53
03/24/1990 00:00,169.87,206.54,1.64,59.33
03/25/1990 00:00,140.77,186.88,1.52,53.64
03/26/1990 00:00,137.02,169.02,1.41,48.66
03/27/1990 00:00,165.46,160.35,1.33,46.15
03/28/1990 00:00,164.93,152.56,1.25,43.8
03/29/1990 00:00,130.54,145.68,1.37,41.67
03/30/1990 00:00,106.28,137.81,1.46,39.37
03/31/1990 00:00,93.36,127.36,1.36,36.51
04/01/1990 00:00,89.41,128.57,1.35,36.73
04/02/1990 00:00,121.05,147.84,1.44,41.69
04/03/1990 00:00,152.73,161.14,1.46,47.63
04/04/1990 00:00,141.7,167.09,1.38,52.09
04/05/1990 00:00,162.62,162.46,1.32,50.13
04/06/1990 00:00,215.86,153.65,1.28,46.63
04/07/1990 00:00,292.12,146.09,1.23,44.58
04/08/1990 00:00,338.54,137.07,1.23,42
04/09/1990 00:00,282.67,129.53,1.23,39.37
04/10/1990 00:00,232.45,119.49,1.2,36.25
04/11/1990 00:00,261.36,113.86,1.17,34.22
04/12/1990 00:00,283.16,109.49,1.12,32.84
04/13/1990 00:00,235.21,102.72,1.09,32.16
04/14/1990 00:00,177.52,95.92,1.06,31.5
04/15/1990 00:00,139.54,90.35,1.02,29.63
04/16/1990 00:00,119.85,85.72,0.98,27.72
04/17/1990 00:00,107.2,82.14,0.95,26.34
04/18/1990 00:00,109.51,82.45,0.92,26.11
04/19/1990 00:00,106.83,82.39,0.89,25.77
04/20/1990 00:00,89.32,79.03,0.87,24.59
04/21/1990 00:00,76.67,76.1,0.85,23.59
04/22/1990 00:00,66.89,73.55,0.83,22.72
04/23/1990 00:00,62.73,71.85,0.81,22.12
04/24/1990 00:00,61.86,70.41,0.8,21.62
04/25/1990 00:00,59.39,69.2,0.78,21.22
04/26/1990 00:00,55.26,68.1,0.77,20.84
04/27/1990 00:00,53.1,66.73,0.76,20.38
04/28/1990 00:00,52.32,65.68,0.75,20
04/29/1990 00:00,49.78,64.64,0.74,19.65
04/30/1990 00:00,46.06,63.52,0.73,19.29
05/01/1990 00:00,42.25,62.41,0.72,18.95
05/02/1990 00:00,39.07,64.1,0.71,19.3
05/03/1990 00:00,36.37,66.16,0.7,19.75
05/04/1990 00:00,34.11,66.96,0.7,19.9
05/05/1990 00:00,32.18,67.63,0.69,20.01
05/06/1990 00:00,30.63,66.23,0.68,19.65
05/07/1990 00:00,29.49,64.95,0.68,19.32
05/08/1990 00:00,30.48,64.24,0.67,19.13
05/09/1990 00:00,30.96,63.59,0.67,18.94
05/10/1990 00:00,29.71,62.25,0.66,18.56
05/11/1990 00:00,29.17,61.12,0.66,18.23
05/12/1990 00:00,33.79,61.03,0.65,18.2
05/13/1990 00:00,41.23,60.91,0.65,18.22
05/14/1990 00:00,43.44,60.02,0.65,18.02
05/15/1990 00:00,43.88,59.59,0.65,17.9
05/16/1990 00:00,46.67,59.24,0.65,17.82
05/17/1990 00:00,47.19,59.04,0.65,17.73
05/18/1990 00:00,43.58,58.91,0.64,17.65
05/19/1990 00:00,39.78,58.36,0.64,17.47
05/20/1990 00:00,36.69,57.59,0.63,17.23
05/21/1990 00:00,34.13,56.77,0.63,16.98
05/22/1990 00:00,32.03,56.03,0.63,16.76
05/23/1990 00:00,30.36,55.35,0.62,16.55
05/24/1990 00:00,28.95,54.71,0.62,16.36
05/25/1990 00:00,27.6,54.12,0.62,16.18
05/26/1990 00:00,26.54,53.6,0.61,16.02
05/27/1990 00:00,26.23,53.12,0.61,15.87
05/28/1990 00:00,26.26,52.69,0.61,15.77
05/29/1990 00:00,25.66,52.28,0.6,15.66
05/30/1990 00:00,24.71,51.88,0.6,15.53
05/31/1990 00:00,24.21,51.57,0.6,15.43
06/01/1990 00:00,23.73,51.34,0.6,15.36
06/02/1990 00:00,22.96,51.08,0.6,15.27
06/03/1990 00:00,22.26,50.77,0.6,15.17
06/04/1990 00:00,21.68,50.47,0.6,15.07
06/05/1990 00:00,21.5,50.27,0.6,15
06/06/1990 00:00,21.5,50.1,0.6,14.93
06/07/1990 00:00,21.15,49.96,0.6,14.88
06/08/1990 00:00,20.63,49.92,0.61,14.85
06/09/1990 00:00,20.15,50.93,0.66,15.08
06/10/1990 00:00,20.31,54.42,0.8,15.94
06/11/1990 00:00,20.52,57.67,0.94,16.74
06/12/1990 00:00,20.23,58.05,0.99,16.82
06/13/1990 00:00,19.86,57.04,0.96,16.55
06/14/1990 00:00,19.44,55.98,0.92,16.27
06/15/1990 00:00,19.05,55.06,0.89,16.02
06/16/1990 00:00,18.69,54.21,0.85,15.79
06/17/1990 00:00,18.36,53.35,0.82,15.56
06/18/1990 00:00,18.06,52.57,0.8,15.35
06/19/1990 00:00,17.78,51.86,0.77,15.16
06/20/1990 00:00,17.74,51.25,0.75,14.99
06/21/1990 00:00,17.7,50.69,0.73,14.83
06/22/1990 00:00,17.44,50.14,0.71,14.68
06/23/1990 00:00,17.2,49.62,0.7,14.54
06/24/1990 00:00,17.07,49.15,0.68,14.41
06/25/1990 00:00,16.94,48.73,0.67,14.29
06/26/1990 00:00,16.93,48.35,0.66,14.18
06/27/1990 00:00,16.9,48.01,0.65,14.08
06/28/1990 00:00,16.67,47.64,0.64,13.97
06/29/1990 00:00,16.46,47.29,0.63,13.87
06/30/1990 00:00,16.34,46.96,0.62,13.78
07/01/1990 00:00,16.24,46.66,0.61,13.69
07/02/1990 00:00,16.07,46.36,0.61,13.61
07/03/1990 00:00,15.88,46.1,0.6,13.53
07/04/1990 00:00,15.7,45.87,0.59,13.46
07/05/1990 00:00,15.54,45.63,0.59,13.39
07/06/1990 00:00,15.38,45.41,0.58,13.32
07/07/1990 00:00,15.33,45.19,0.58,13.25
07/08/1990 00:00,15.41,45,0.57,13.19
07/09/1990 00:00,15.64,44.84,0.56,13.14
07/10/1990 00:00,15.76,44.68,0.56,13.09
07/11/1990 00:00,15.59,44.47,0.56,13.03
07/12/1990 00:00,15.41,44.25,0.55,12.96
07/13/1990 00:00,15.24,44.04,0.55,12.9
07/14/1990 00:00,15.08,43.83,0.54,12.84
07/15/1990 00:00,14.92,43.63,0.54,12.77
07/16/1990 00:00,14.77,43.43,0.54,12.71
07/17/1990 00:00,14.63,43.23,0.53,12.65
07/18/1990 00:00,14.5,43.05,0.53,12.6
07/19/1990 00:00,14.64,42.91,0.53,12.55
07/20/1990 00:00,14.83,42.8,0.52,12.51
07/21/1990 00:00,14.73,42.65,0.52,12.47
07/22/1990 00:00,14.59,42.49,0.52,12.42
07/23/1990 00:00,14.45,42.32,0.52,12.37
07/24/1990 00:00,14.32,42.16,0.51,12.31
07/25/1990 00:00,14.19,41.99,0.51,12.26
07/26/1990 00:00,14.12,41.83,0.51,12.21
07/27/1990 00:00,14.07,41.67,0.51,12.17
07/28/1990 00:00,13.99,41.52,0.5,12.12
07/29/1990 00:00,13.88,41.37,0.5,12.07
07/30/1990 00:00,13.77,41.22,0.5,12.02
07/31/1990 00:00,13.67,41.07,0.5,11.98
08/01/1990 00:00,13.57,40.92,0.49,11.93
08/02/1990 00:00,13.47,40.78,0.49,11.89
08/03/1990 00:00,13.37,40.64,0.49,11.84
08/04/1990 00:00,13.28,40.5,0.49,11.8
08/05/1990 00:00,13.19,40.36,0.49,11.75
08/06/1990 00:00,13.13,40.57,0.48,11.8
08/07/1990 00:00,13.4,40.88,0.48,11.86
08/08/1990 00:00,13.78,40.71,0.48,11.82
08/09/1990 00:00,14.04,40.54,0.48,11.78
08/10/1990 00:00,14.09,40.35,0.48,11.73
08/11/1990 00:00,13.88,40.15,0.48,11.67
08/12/1990 00:00,13.69,39.97,0.48,11.61
08/13/1990 00:00,13.52,39.79,0.47,11.56
08/14/1990 00:00,13.37,39.63,0.47,11.51
08/15/1990 00:00,13.23,39.5,0.47,11.46
08/16/1990 00:00,13.18,39.37,0.47,11.42
08/17/1990 00:00,13.14,39.24,0.47,11.38
08/18/1990 00:00,13.01,39.08,0.46,11.33
08/19/1990 00:00,12.9,38.94,0.46,11.29
08/20/1990 00:00,12.83,38.8,0.46,11.24
08/21/1990 00:00,12.75,38.68,0.46,11.21
08/22/1990 00:00,12.67,38.68,0.46,11.2
08/23/1990 00:00,12.77,39.09,0.47,11.3
08/24/1990 00:00,12.82,39.53,0.48,11.41
08/25/1990 00:00,12.69,39.48,0.47,11.38
08/26/1990 00:00,12.81,39.23,0.47,11.31
08/27/1990 00:00,12.96,39.02,0.47,11.26
08/28/1990 00:00,13.14,38.87,0.46,11.22
08/29/1990 00:00,13.25,38.77,0.46,11.19
08/30/1990 00:00,13.05,38.65,0.46,11.15
08/31/1990 00:00,12.87,39.11,0.45,11.25
09/01/1990 00:00,12.72,39.69,0.45,11.38
09/02/1990 00:00,12.58,39.63,0.45,11.36
09/03/1990 00:00,12.46,39.56,0.45,11.33
09/04/1990 00:00,12.34,39.23,0.45,11.24
09/05/1990 00:00,12.22,38.92,0.44,11.16
09/06/1990 00:00,12.15,38.72,0.44,11.1
09/07/1990 00:00,12.58,38.56,0.44,11.05
09/08/1990 00:00,12.94,38.33,0.44,10.99
09/09/1990 00:00,12.72,38.02,0.44,10.9
09/10/1990 00:00,12.54,37.82,0.44,10.84
09/11/1990 00:00,12.37,38.12,0.46,10.91
09/12/1990 00:00,12.29,38.45,0.48,10.99
09/13/1990 00:00,12.3,38.18,0.48,10.92
09/14/1990 00:00,12.24,37.85,0.47,10.83
09/15/1990 00:00,12.1,37.54,0.46,10.75
09/16/1990 00:00,11.97,37.24,0.46,10.66
09/17/1990 00:00,11.84,36.95,0.45,10.59
09/18/1990 00:00,11.73,36.7,0.45,10.51
09/19/1990 00:00,11.62,36.47,0.45,10.45
09/20/1990 00:00,11.52,36.25,0.44,10.39
09/21/1990 00:00,11.43,36.06,0.44,10.33
09/22/1990 00:00,11.41,35.94,0.43,10.3
09/23/1990 00:00,11.51,36.09,0.43,10.33
09/24/1990 00:00,11.5,36.24,0.43,10.37
09/25/1990 00:00,11.39,36.11,0.43,10.33
09/26/1990 00:00,11.29,35.93,0.43,10.28
09/27/1990 00:00,11.7,35.87,0.43,10.25
09/28/1990 00:00,12.43,35.84,0.42,10.24
09/29/1990 00:00,12.69,35.7,0.42,10.21
09/30/1990 00:00,12.67,35.6,0.42,10.18
10/01/1990 00:00,12.45,36.46,0.42,10.4
10/02/1990 00:00,12.49,37.33,0.41,10.61
10/03/1990 00:00,13.37,38.73,0.41,10.97
10/04/1990 00:00,14.05,40.02,0.41,11.29
10/05/1990 00:00,21.04,39.63,0.41,11.31
10/06/1990 00:00,36.3,39.54,0.4,11.62
10/07/1990 00:00,40.75,42.53,0.4,12.72
10/08/1990 00:00,35.79,45.23,0.4,13.43
10/09/1990 00:00,31.49,44.93,0.4,13.19
10/10/1990 00:00,27.99,46.5,0.4,13.48
10/11/1990 00:00,25.42,48.6,0.4,13.93
10/12/1990 00:00,23.43,48.6,0.4,13.9
10/13/1990 00:00,21.51,49.33,0.39,14.04
10/14/1990 00:00,19.93,48.41,0.39,13.72
10/15/1990 00:00,18.67,46.24,0.39,13.14
10/16/1990 00:00,17.66,44.52,0.39,12.68
10/17/1990 00:00,16.76,42.53,0.39,12.12
10/18/1990 00:00,23.53,41.01,0.39,11.7
10/19/1990 00:00,29.8,40.52,0.39,11.54
10/20/1990 00:00,27.06,41.79,0.39,11.82
10/21/1990 00:00,25.68,45.49,0.4,12.71
10/22/1990 00:00,27.14,49.06,0.41,13.57
10/23/1990 00:00,34.81,50.96,0.41,14.07
10/24/1990 00:00,49.58,52.91,0.42,14.6
10/25/1990 00:00,60.41,63.58,0.48,17.28
10/26/1990 00:00,56.13,71.68,0.55,19.29
10/27/1990 00:00,47.95,74.95,0.61,20.06
10/28/1990 00:00,81,81.82,0.66,21.85
10/29/1990 00:00,133.13,88.68,0.67,23.61
10/30/1990 00:00,135.23,88.55,0.66,23.55
10/31/1990 00:00,131.62,86.64,0.76,23.18
11/01/1990 00:00,208.8,100.28,1.12,26.76
11/02/1990 00:00,233.68,107.21,1.38,28.52
11/03/1990 00:00,170.93,98.5,1.32,26.24
11/04/1990 00:00,149.94,94.26,1.18,25.1
11/05/1990 00:00,133.35,96.11,1.07,25.52
11/06/1990 00:00,104.54,93.08,0.99,24.71
11/07/1990 00:00,90.45,87.17,0.97,23.25
11/08/1990 00:00,99.15,83.16,0.98,22.34
11/09/1990 00:00,107.48,79.2,1.02,21.53
11/10/1990 00:00,95.52,75.66,1.02,20.68
11/11/1990 00:00,78.44,80.73,1.36,21.82
11/12/1990 00:00,67.17,96.39,2.43,25.76
11/13/1990 00:00,77.98,101.13,2.83,27.5
11/14/1990 00:00,87.17,101.78,2.65,28.06
11/15/1990 00:00,134.86,107.25,2.7,29.66
11/16/1990 00:00,270.94,147.4,3.26,41.23
11/17/1990 00:00,442.77,191.91,3.4,57.24
11/18/1990 00:00,435.41,217.17,3.55,65.7
11/19/1990 00:00,376.9,246.52,3.44,72.04
11/20/1990 00:00,326.97,238.28,2.93,69
11/21/1990 00:00,331.74,231.77,2.61,68.16
11/22/1990 00:00,357.5,231.19,2.31,68.45
11/23/1990 00:00,297.63,204.22,1.99,60.34
11/24/1990 00:00,221.38,181.8,2.62,53.41
11/25/1990 00:00,172.09,168.04,3.04,48.93
11/26/1990 00:00,156.4,153.38,2.73,44.47
11/27/1990 00:00,143.67,157.32,2.68,44.72
11/28/1990 00:00,120.64,156.09,2.74,43.61
11/29/1990 00:00,114.71,150.79,2.8,42.06
11/30/1990 00:00,185.73,174.35,2.69,48.69
12/01/1990 00:00,313.28,258.06,3.23,72.38
12/02/1990 00:00,412.19,343.53,3.88,99.98
12/03/1990 00:00,532.01,402.59,6.41,118.07
12/04/1990 00:00,560.51,401.43,7.14,116.03
12/05/1990 00:00,421.13,354.17,5.84,101.13
12/06/1990 00:00,296.73,338.82,5.35,94.59
12/07/1990 00:00,434.05,345.82,5.62,96.98
12/08/1990 00:00,632.39,379.42,5.72,108.27
12/09/1990 00:00,524.02,368.11,5.03,105.3
12/10/1990 00:00,388.85,309.76,4.24,88.99
12/11/1990 00:00,366.9,266.62,3.67,76.59
12/12/1990 00:00,333.1,233.79,3.14,68.51
12/13/1990 00:00,272.1,204.74,2.72,60.76
12/14/1990 00:00,212.28,180.79,2.39,53.01
12/15/1990 00:00,160.04,159,2.12,46.27
12/16/1990 00:00,124.47,155.84,1.9,44.44
12/17/1990 00:00,99.71,158.76,1.87,44.39
12/18/1990 00:00,83.83,188.25,2.21,51.27
12/19/1990 00:00,73.13,240.41,3.58,63.85
12/20/1990 00:00,63.28,252.35,4.59,66.39
12/21/1990 00:00,54.99,233.15,4.3,61.71
12/22/1990 00:00,51.27,211.72,3.96,56.46
12/23/1990 00:00,62.91,201.78,3.66,53.82
12/24/1990 00:00,108.36,206.75,3.31,56.07
12/25/1990 00:00,125.83,206.37,3.02,56.74
12/26/1990 00:00,102.38,189.06,2.7,51.82
12/27/1990 00:00,241.88,184.33,2.35,53.25
12/28/1990 00:00,816.6,230.43,2.29,72.07
12/29/1990 00:00,1058.16,271.71,2.21,84.25
12/30/1990 00:00,731.08,334.86,2.21,97.26
12/31/1990 00:00,534.65,453.19,4.81,126.3
01/01/1991 00:00,445.21,517.72,6.86,143.35
01/02/1991 00:00,466.67,541.06,6.7,149.61
01/03/1991 00:00,490.08,536.05,6.24,146.6
01/04/1991 00:00,371.32,500.73,6.38,135.23
01/05/1991 00:00,256.55,452.72,6.01,121.56
01/06/1991 00:00,207.19,514.2,7.89,135.88
01/07/1991 00:00,223.19,650.75,9.1,171.09
01/08/1991 00:00,229.28,664.99,9.3,175.34
01/09/1991 00:00,330.15,785.32,9.03,204.31
01/10/1991 00:00,871.41,1006.65,8.23,271.03
01/11/1991 00:00,1386.24,1138.29,8.76,329.21
01/12/1991 00:00,1426.97,1227.43,8.63,351.24
01/13/1991 00:00,1128.74,1078.31,7.32,303.31
01/14/1991 00:00,749.93,842.42,6.61,237.86
01/15/1991 00:00,565.02,668.12,6.09,190.71
01/16/1991 00:00,723.03,571.42,6.15,166.4
01/17/1991 00:00,781.44,521.02,5.76,153.16
01/18/1991 00:00,580.91,499.74,5.13,145.06
01/19/1991 00:00,412.55,491.74,4.62,140.01
01/20/1991 00:00,306.76,496.21,4.05,138.19
01/21/1991 00:00,278.7,597.86,4.8,161.83
01/22/1991 00:00,276.01,753.06,8.06,200.72
01/23/1991 00:00,250.96,966.81,8.97,254.65
01/24/1991 00:00,263.34,1017.51,8.97,268.69
01/25/1991 00:00,263.43,908.51,8.47,244.89
01/26/1991 00:00,222.64,772.07,8.1,209.9
01/27/1991 00:00,182.95,668.31,7.66,181.74
01/28/1991 00:00,150.03,606.13,7.37,164.22
01/29/1991 00:00,151.7,530.51,6.79,146.68
01/30/1991 00:00,175.84,449.55,5.81,127
01/31/1991 00:00,160.38,392.8,4.93,110.32
02/01/1991 00:00,124.83,346.94,4.34,96.82
02/02/1991 00:00,100.92,328.74,4.57,90.76
02/03/1991 00:00,84.99,311.71,4.68,85.4
02/04/1991 00:00,167.96,326.34,4.68,89.27
02/05/1991 00:00,487.59,377.34,4.54,104.21
02/06/1991 00:00,546.51,385.47,4.03,107.32
02/07/1991 00:00,557.58,389.02,3.91,108.04
02/08/1991 00:00,706.48,386.48,3.85,107.63
02/09/1991 00:00,578.65,361.24,3.7,101.19
02/10/1991 00:00,381.7,332.78,3.6,93.17
02/11/1991 00:00,279.81,315.94,3.41,87.7
02/12/1991 00:00,271.79,343.73,3.24,94.17
02/13/1991 00:00,491.68,435.66,4.03,119.69
02/14/1991 00:00,649.76,515.51,5.03,142.97
02/15/1991 00:00,505.2,508.18,5.59,140.42
02/16/1991 00:00,340.8,453.76,5.5,124.53
02/17/1991 00:00,248.16,406.07,5.35,110.91
02/18/1991 00:00,192.61,381.62,5.32,103.59
02/19/1991 00:00,210.03,375.76,4.88,102.73
02/20/1991 00:00,278.38,407.39,4.82,112.08
02/21/1991 00:00,301.34,460.22,5.24,125.66
02/22/1991 00:00,406.42,518.46,5.21,141.66
02/23/1991 00:00,491.43,530.57,5.01,145.81
02/24/1991 00:00,404.27,470.4,4.58,129.55
02/25/1991 00:00,286.1,424.38,4.4,116.17
02/26/1991 00:00,271.28,436.02,4.15,118.52
02/27/1991 00:00,330.34,460.48,3.68,126.33
02/28/1991 00:00,311.76,451.3,3.71,124.13
03/01/1991 00:00,251.77,423.93,3.61,116.1
03/02/1991 00:00,332.91,410.08,3.62,112.36
03/03/1991 00:00,653.89,407.28,3.72,111.25
03/04/1991 00:00,748.12,419.46,3.86,113.97
03/05/1991 00:00,549.06,471.34,3.85,127.82
03/06/1991 00:00,418.94,466.5,3.48,127.17
03/07/1991 00:00,414.34,467.02,3.32,127
03/08/1991 00:00,460.07,501.66,3.29,135.87
03/09/1991 00:00,899.15,602.97,3.88,166.92
03/10/1991 00:00,1481.17,741.45,4.61,210.11
03/11/1991 00:00,1224.33,724.74,4.5,205.17
03/12/1991 00:00,802.25,667.04,4.95,186.28
03/13/1991 00:00,915.67,625.93,5.41,177.78
03/14/1991 00:00,1087.91,578.64,5.06,173.33
03/15/1991 00:00,874.47,546.93,4.79,165.21
03/16/1991 00:00,578.14,488.94,4.46,145.34
03/17/1991 00:00,394.24,430.84,4.08,126.39
03/18/1991 00:00,299.81,388.51,3.94,112.59
03/19/1991 00:00,254.48,361.3,3.91,103.52
03/20/1991 00:00,296.1,338.67,3.78,96.32
03/21/1991 00:00,354.22,321.99,3.67,91.1
03/22/1991 00:00,311.3,297.18,3.44,84.14
03/23/1991 00:00,235.47,273.39,3.09,77.45
03/24/1991 00:00,304.34,259.28,2.81,73.87
03/25/1991 00:00,581.47,257.37,2.69,76.19
03/26/1991 00:00,743.89,264.11,2.65,81.86
03/27/1991 00:00,611.42,256.89,2.53,80.4
03/28/1991 00:00,415.11,234.14,2.36,72.5
03/29/1991 00:00,288.28,210.11,2.21,64.34
03/30/1991 00:00,215.52,194.27,2.09,58.83
03/31/1991 00:00,192.92,183.26,1.98,55.14
04/01/1991 00:00,199.2,180.78,1.89,54.22
04/02/1991 00:00,226.24,177.34,1.84,52.9
04/03/1991 00:00,351.46,210.78,2.1,63.54
04/04/1991 00:00,703.02,269.56,2.95,82.6
04/05/1991 00:00,692.66,269.47,3.37,82.29
04/06/1991 00:00,427.49,240.42,3.09,72.66
04/07/1991 00:00,295.95,215.04,2.79,64.52
04/08/1991 00:00,218.91,192.24,2.55,57.5
04/09/1991 00:00,170.86,176.34,2.34,52.51
04/10/1991 00:00,139.59,166.49,2.17,49.29
04/11/1991 00:00,125.45,158.68,2.03,47.32
04/12/1991 00:00,136.88,151.8,1.91,45.47
04/13/1991 00:00,137.7,143.35,1.81,42.75
04/14/1991 00:00,116.49,134.34,1.73,40.04
04/15/1991 00:00,102.79,127.71,1.66,38.01
04/16/1991 00:00,93.76,122.53,1.59,36.4
04/17/1991 00:00,85.19,117.09,1.54,34.77
04/18/1991 00:00,78.37,112.18,1.5,33.32
04/19/1991 00:00,72.35,108.34,1.46,32.23
04/20/1991 00:00,66.32,105.9,1.43,31.54
04/21/1991 00:00,60.6,103.75,1.4,30.87
04/22/1991 00:00,55.6,104.11,1.44,30.81
04/23/1991 00:00,51.27,107.79,1.58,31.59
04/24/1991 00:00,47.73,107.32,1.62,31.36
04/25/1991 00:00,44.79,103.33,1.56,30.26
04/26/1991 00:00,42.31,99.94,1.51,29.33
04/27/1991 00:00,40.19,96.95,1.46,28.5
04/28/1991 00:00,40.14,94.45,1.42,27.8
04/29/1991 00:00,40.26,94.76,1.6,27.81
04/30/1991 00:00,38.57,95.18,1.8,27.86
05/01/1991 00:00,37.03,93.22,1.73,27.32
05/02/1991 00:00,35.63,91.22,1.65,26.79
05/03/1991 00:00,34.23,89.15,1.58,26.24
05/04/1991 00:00,33.37,87.43,1.52,25.76
05/05/1991 00:00,34.38,86.21,1.46,25.42
05/06/1991 00:00,35.95,85.19,1.42,25.14
05/07/1991 00:00,36.3,84.01,1.38,24.82
05/08/1991 00:00,35.82,83.48,1.34,24.64
05/09/1991 00:00,34.95,82.96,1.31,24.46
05/10/1991 00:00,36.51,81.75,1.28,24.12
05/11/1991 00:00,38.23,80.64,1.25,23.8
05/12/1991 00:00,37.82,79.66,1.23,23.51
05/13/1991 00:00,42.14,79.31,1.21,23.39
05/14/1991 00:00,47.92,78.97,1.19,23.28
05/15/1991 00:00,46.88,78.08,1.17,23.02
05/16/1991 00:00,43.24,77.24,1.16,22.77
05/17/1991 00:00,40.32,76.45,1.14,22.54
05/18/1991 00:00,37.91,75.71,1.13,22.32
