,CE,NO,OR,SU
2020-12-19 15:00:00,246.4481,270.1587,529.0389,210.9337
2020-12-19 16:00:00,251.3509,270.00419999999997,510.5401,210.3466
2020-12-19 17:00:00,253.22549999999998,266.7082,488.735,209.6771
2020-12-19 18:00:00,276.3593,287.95709999999997,534.7244999999999,225.6524
2020-12-19 19:00:00,328.58029999999997,342.9076,553.3881,252.7723
2020-12-19 20:00:00,320.7317,337.4795,547.1978,243.46110000000002
2020-12-19 21:00:00,296.1971,315.1182,537.4746,238.6304
2020-12-19 22:00:00,269.7158,278.0279,514.0524,224.2001
2020-12-19 23:00:00,237.4253,237.6622,483.2245,204.69189999999998
2020-12-20 00:00:00,218.9471,206.72099999999998,452.2627,199.1402
2020-12-20 01:00:00,207.6068,197.5849,427.68690000000004,193.90779999999998
2020-12-20 02:00:00,199.31529999999998,189.2934,409.6207,195.2365
2020-12-20 03:00:00,192.1465,183.34,393.048,181.2903
2020-12-20 04:00:00,195.90599999999998,187.3673,387.55809999999997,179.9822
2020-12-20 05:00:00,192.4349,175.9549,343.917,165.9639
2020-12-20 06:00:00,187.1407,181.3212,346.6053,162.0293
2020-12-20 07:00:00,194.1756,200.953,362.1583,169.8779
2020-12-20 08:00:00,206.10299999999998,217.6493,385.7144,170.5783
2020-12-20 09:00:00,214.0546,231.7706,410.74339999999995,172.95759999999999
2020-12-20 10:00:00,214.2091,243.1727,426.9556,178.602
2020-12-20 11:00:00,211.12939999999998,249.0952,436.06080000000003,184.3082
2020-12-20 12:00:00,209.1724,244.6559,437.37919999999997,179.3745
2020-12-20 13:00:00,208.27630000000002,241.9058,362.00379999999996,175.9137
2020-12-20 14:00:00,211.7474,236.1481,405.5625,184.03009999999998
2020-12-20 15:00:00,209.62560000000002,238.6613,422.712,162.6988
2020-12-20 16:00:00,216.7532,237.3841,432.5279,180.7547
2020-12-20 17:00:00,215.6614,241.2775,425.7608,186.6669
2020-12-20 18:00:00,257.44849999999997,268.006,477.8994,199.80970000000002
2020-12-20 19:00:00,312.2754,335.059,495.6566,228.93810000000002
2020-12-20 20:00:00,303.3453,331.3201,489.6105,224.9829
2020-12-20 21:00:00,286.7932,307.22839999999997,479.2281,219.47240000000002
2020-12-20 22:00:00,244.72799999999998,266.4404,453.9107,206.2575
2020-12-20 23:00:00,214.1988,227.2592,418.8598,194.1653
2020-12-21 00:00:00,198.2235,200.15990000000002,385.529,181.4448
2020-12-21 01:00:00,189.829,184.267,362.0553,179.014
2020-12-21 02:00:00,182.0834,175.4502,343.93760000000003,179.3436
2020-12-21 03:00:00,178.1282,172.731,326.79839999999996,178.8698
2020-12-21 04:00:00,189.3346,180.39419999999998,331.6703,177.778
2020-12-21 05:00:00,190.0659,193.6091,315.5405,176.3463
2020-12-21 06:00:00,216.8356,240.0415,334.37919999999997,182.38209999999998
2020-12-21 07:00:00,236.4468,258.942,380.4717,189.40669999999997
2020-12-21 08:00:00,258.4888,281.83889999999997,433.6197,204.7743
2020-12-21 09:00:00,263.062,291.4488,459.4418,206.0515
2020-12-21 10:00:00,266.7803,297.89660000000003,482.9155,202.9718
2020-12-21 11:00:00,262.3513,297.5979,503.2786,196.00900000000001
2020-12-21 12:00:00,249.5072,286.855,499.8693,203.9709
2020-12-21 13:00:00,260.4973,294.87870000000004,535.291,206.6386
2020-12-21 14:00:00,262.8663,294.9096,558.4145,218.15400000000002
2020-12-21 15:00:00,264.0611,292.1904,567.7257000000001,211.356
2020-12-21 16:00:00,269.5407,282.0449,543.1705000000001,211.2942
2020-12-21 17:00:00,267.56309999999996,276.6271,506.9557,209.296
2020-12-21 18:00:00,288.3382,300.4407,516.2772,224.952
2020-12-21 19:00:00,321.9059,366.9375,539.205,277.5438
2020-12-21 20:00:00,403.4819,357.44089999999994,529.7908,263.1341
2020-12-21 21:00:00,316.2203,324.14099999999996,514.9485,241.67919999999998
2020-12-21 22:00:00,274.0418,276.2872,480.0418,225.52880000000002
2020-12-21 23:00:00,243.3993,234.91209999999998,446.7213,204.13569999999999
2020-12-22 00:00:00,221.1307,202.2405,411.0936,197.7085
2020-12-22 01:00:00,207.51409999999998,188.1604,387.7332,189.63330000000002
2020-12-22 02:00:00,205.2996,180.662,368.6988,191.1268
2020-12-22 03:00:00,201.5916,185.6781,356.1328,194.4125
2020-12-22 04:00:00,207.7098,186.4609,352.5072,197.9557
2020-12-22 05:00:00,201.1178,195.93689999999998,328.1683,187.1922
2020-12-22 06:00:00,224.54,225.5391,350.0249,190.3337
2020-12-22 07:00:00,246.50990000000002,253.97740000000002,402.49309999999997,199.8612
2020-12-22 08:00:00,267.38800000000003,281.6329,457.60839999999996,205.0318
2020-12-22 09:00:00,273.3208,285.4748,491.0113,209.1415
2020-12-22 10:00:00,275.61769999999996,296.4237,514.3408000000001,210.2951
2020-12-22 11:00:00,270.3132,298.0614,524.9086,217.5772
2020-12-22 12:00:00,262.67060000000004,286.2885,539.2668,209.62560000000002
2020-12-22 13:00:00,273.82550000000003,297.3404,584.7619,213.4469
2020-12-22 14:00:00,276.8434,301.69730000000004,606.1756,215.0846
2020-12-22 15:00:00,278.82099999999997,301.30589999999995,601.6539,209.59470000000002
2020-12-22 16:00:00,279.3875,296.5473,562.4521000000001,206.5459
2020-12-22 17:00:00,272.8985,288.5339,513.1357,204.1666
2020-12-22 18:00:00,301.4501,311.781,529.9144,199.16080000000002
2020-12-22 19:00:00,353.8668,372.62309999999997,564.7078,250.66080000000002
2020-12-22 20:00:00,346.6465,367.1847,554.4696,256.264
2020-12-22 21:00:00,323.69809999999995,334.647,536.7330000000001,244.87220000000002
2020-12-22 22:00:00,280.0776,287.0919,509.5822,230.86419999999998
2020-12-22 23:00:00,248.7656,241.31869999999998,474.6961,219.6372
2020-12-23 00:00:00,227.7948,207.9776,440.5413,202.4877
2020-12-23 01:00:00,214.8271,191.7139,412.0412,195.7
2020-12-23 02:00:00,206.5459,184.8541,392.2446,193.537
2020-12-23 03:00:00,207.9467,183.4842,380.0906,191.69330000000002
2020-12-23 04:00:00,212.15939999999998,190.3646,376.55769999999995,191.58
2020-12-23 05:00:00,205.4438,198.8621,349.376,186.83169999999998
2020-12-23 06:00:00,234.0984,239.166,382.8304,192.1053
2020-12-23 07:00:00,249.0952,260.3222,457.0419,201.2105
2020-12-23 08:00:00,265.70910000000003,282.05519999999996,534.3331,206.5871
2020-12-23 09:00:00,271.63160000000005,289.6669,570.9908,213.0555
2020-12-23 10:00:00,282.70410000000004,297.8039,597.7296,215.8983
2020-12-23 11:00:00,276.98760000000004,298.3601,607.9472000000001,203.5177
2020-12-23 12:00:00,269.94239999999996,282.6217,618.9064,196.7918
2020-12-23 13:00:00,280.7368,290.75870000000003,655.7701,220.8114
2020-12-23 14:00:00,291.0059,297.7009,674.9796,221.75900000000001
2020-12-23 15:00:00,284.9907,295.63059999999996,659.4369,211.9843
2020-12-23 16:00:00,280.8295,281.54019999999997,634.7478,208.7089
2020-12-23 17:00:00,274.5568,271.6419,556.3236,208.2248
2020-12-23 18:00:00,291.6651,297.83480000000003,568.9411,215.03310000000002
2020-12-23 19:00:00,353.50629999999995,368.4207,596.9364999999999,245.9228
2020-12-23 20:00:00,343.1033,364.5788,592.4457000000001,257.5927
2020-12-23 21:00:00,320.8656,334.69849999999997,576.0481,259.4673
2020-12-23 22:00:00,284.2079,293.7148,554.6035,239.32049999999998
2020-12-23 23:00:00,250.8668,245.9743,521.0976,222.9332
2020-12-24 00:00:00,229.69,210.326,480.2272,218.8029
2020-12-24 01:00:00,218.59689999999998,194.7009,447.97790000000003,217.2682
2020-12-24 02:00:00,211.65470000000002,185.9253,424.566,210.8925
2020-12-24 03:00:00,209.3887,185.4618,408.05510000000004,186.1416
2020-12-24 04:00:00,214.7241,189.88049999999998,398.3834,199.80970000000002
2020-12-24 05:00:00,205.0421,201.80790000000002,367.7615,193.8357
2020-12-24 06:00:00,229.55610000000001,233.0993,384.3136,199.77880000000002
2020-12-24 07:00:00,239.6913,260.14709999999997,435.80330000000004,203.6722
2020-12-24 08:00:00,258.7772,280.31449999999995,493.9468,212.30360000000002
2020-12-24 09:00:00,270.6016,291.41790000000003,526.6081,215.373
2020-12-24 10:00:00,269.9836,298.9266,561.4633,216.8356
2020-12-24 11:00:00,253.3594,294.9096,575.9141999999999,211.4693
2020-12-24 12:00:00,251.6393,286.1443,583.0933,212.489
2020-12-24 13:00:00,255.2031,288.0807,590.8904,212.25209999999998
2020-12-24 14:00:00,258.8905,292.4788,585.7610000000001,216.35150000000002
2020-12-24 15:00:00,255.93439999999998,293.1174,570.8569,212.489
2020-12-24 16:00:00,261.8157,282.12730000000005,545.488,213.7044
2020-12-24 17:00:00,258.6845,279.48019999999997,517.1939,213.8589
2020-12-24 18:00:00,281.7874,315.6023,556.4884,228.83509999999998
2020-12-24 19:00:00,342.1454,364.8157,583.8658,250.9389
2020-12-24 20:00:00,328.9099,356.5139,561.5354,256.9129
2020-12-24 21:00:00,309.0618,328.0138,528.1016000000001,245.4181
2020-12-24 22:00:00,277.1318,296.4237,495.5227,233.7173
2020-12-24 23:00:00,251.4127,260.9505,464.3858,220.3582
2020-12-25 00:00:00,230.6825801,230.8024,458.4633,210.754480618
2020-12-25 01:00:00,208.5023026,205.72189999999998,446.89639999999997,200.578080618
2020-12-25 02:00:00,195.24998269999998,189.7054,419.84860000000003,192.533780618
2020-12-25 03:00:00,185.1322,181.2388,399.2589,185.99328061799997
2020-12-25 04:00:00,185.579014,179.6011,379.3593,183.119580618
2020-12-25 05:00:00,166.0861198,170.8152,331.145,175.32248061800001
2020-12-25 06:00:00,175.36058999999997,177.62349999999998,336.8512,169.399980618
2020-12-25 07:00:00,188.4797,195.28799999999998,366.5873,174.364580618
2020-12-25 08:00:00,200.34221,216.09400000000002,396.06589999999994,178.608180618
2020-12-25 09:00:00,212.05125,235.458,425.4415,182.336780618
2020-12-25 10:00:00,213.52209,249.14669999999998,452.73650000000004,186.16838061800001
2020-12-25 11:00:00,214.67981,251.2376,475.4068,184.13928061800002
2020-12-25 12:00:00,202.438672,240.0621,489.85769999999997,182.254380618
2020-12-25 13:00:00,207.4927069,237.5798,501.50699999999995,179.823580618
2020-12-25 14:00:00,209.15120259999998,236.2099,512.3323,175.837480618
2020-12-25 15:00:00,207.5020696,235.29319999999998,516.8746,186.81728061799998
2020-12-25 16:00:00,213.1389712,232.99630000000002,515.6901,181.162580618
2020-12-25 17:00:00,220.14080819999998,232.7388,498.80839999999995,180.853580618
2020-12-25 18:00:00,248.2667298,262.1865,536.1664999999999,195.52078061799997
2020-12-25 19:00:00,305.7850301,333.4213,566.7678,214.57578061799998
2020-12-25 20:00:00,300.4654818,332.5046,545.1996,218.30438061799998
2020-12-25 21:00:00,279.18871,305.81730000000005,491.0422,207.499680618
2020-12-25 22:00:00,250.16639999999998,268.6137,463.1601,188.92878061800002
2020-12-25 23:00:00,213.6532914,232.28560000000002,429.6748,185.138380618
2020-12-26 00:00:00,199.3874,204.53740000000002,403.1523,181.687880618
2020-12-26 01:00:00,189.40669999999997,187.0068,387.7847,179.071680618
2020-12-26 02:00:00,184.06099999999998,179.75560000000002,370.94419999999997,176.764480618
2020-12-26 03:00:00,183.5666,175.4811,358.98589999999996,166.701380618
2020-12-26 04:00:00,184.1537,180.71349999999998,349.8292,178.875980618
2020-12-26 05:00:00,178.808,184.1125,313.6968,175.013480618
2020-12-26 06:00:00,185.915,193.3516,320.2991,175.518180618
2020-12-26 07:00:00,204.82580000000002,215.15669999999997,343.74190000000004,177.815080618
2020-12-26 08:00:00,223.9529,238.40380000000002,409.3735,186.858480618
2020-12-26 09:00:00,231.2453,254.84259999999998,440.634,187.692780618
2020-12-26 10:00:00,232.99630000000002,265.0911,461.5636,191.90548061799998
2020-12-26 11:00:00,228.22740000000002,261.9599,477.7037,188.939080618
2020-12-26 12:00:00,225.0859,255.2443,475.6746,191.52438061799998
2020-12-26 13:00:00,221.5839,251.4436,481.2263,184.221680618
2020-12-26 14:00:00,222.85080000000002,253.8229,481.0924,191.14328061799998
2020-12-26 15:00:00,229.7415,254.2452,475.1699,193.749180618
2020-12-26 16:00:00,229.4119,253.55509999999998,466.3016,192.111480618
2020-12-26 17:00:00,233.398,255.3885,442.6013,199.69228061799998
2020-12-26 18:00:00,262.0938,286.7932,483.0288,216.913880618
2020-12-26 19:00:00,302.6449,331.9484,508.76849999999996,245.12558061800001
2020-12-26 20:00:00,296.1044,320.4536,498.30370000000005,237.565380618
2020-12-26 21:00:00,277.0185,295.7336,488.7865,230.64378061800002
2020-12-26 22:00:00,240.5668,257.5206,464.7257,214.143180618
2020-12-26 23:00:00,217.98919999999998,224.2516,434.8042,197.230580618
2020-12-27 00:00:00,199.7582,200.4998,406.6543,188.2943
2020-12-27 01:00:00,188.0883,186.96560000000002,379.967,189.31400000000002
2020-12-27 02:00:00,182.5675,178.8286,365.4543,184.5451
2020-12-27 03:00:00,176.542,175.512,353.3518,170.6916
2020-12-27 04:00:00,178.05610000000001,176.0167,346.05940000000004,165.6755
2020-12-27 05:00:00,160.8654,162.5546,310.5965,155.8493
2020-12-27 06:00:00,162.9048,171.6289,319.0219,156.5394
2020-12-27 07:00:00,173.5241,189.6848,348.81980000000004,160.8963
2020-12-27 08:00:00,187.357,208.94580000000002,379.6271,167.68400000000003
2020-12-27 09:00:00,195.75150000000002,224.3134,398.9293,170.0839
2020-12-27 10:00:00,199.5831,232.9757,425.0192,178.78740000000002
2020-12-27 11:00:00,204.0224,234.1602,445.17629999999997,171.3714
2020-12-27 12:00:00,199.9024,232.4813,461.2855,174.4202
2020-12-27 13:00:00,201.5401,229.6282,481.82370000000003,180.6929
2020-12-27 14:00:00,199.1917,229.2059,488.5908,176.97459999999998
2020-12-27 15:00:00,205.3408,234.1705,499.8693,184.6584
2020-12-27 16:00:00,200.40709999999999,233.1302,495.03860000000003,182.90740000000002
2020-12-27 17:00:00,218.24669999999998,238.62009999999998,474.0987,185.19400000000002
2020-12-27 18:00:00,249.6926,267.594,510.27230000000003,196.07080000000002
2020-12-27 19:00:00,301.43980000000005,329.2189,545.3541,224.56060000000002
2020-12-27 20:00:00,293.2925,323.52815000000004,551.9255,226.3631
2020-12-27 21:00:00,272.06419999999997,294.07529999999997,546.5695,218.1334
2020-12-27 22:00:00,232.18259999999998,251.60016,517.5956,202.44650000000001
2020-12-27 23:00:00,210.13029999999998,214.28326,483.6674,191.95080000000002
2020-12-28 00:00:00,192.0332,185.3176,442.01419999999996,184.4318
2020-12-28 01:00:00,181.46540000000002,174.482,414.34839999999997,181.2388
2020-12-28 02:00:00,178.3136,171.29930000000002,390.5039,180.4766
2020-12-28 03:00:00,179.1582,170.1972,379.0915,179.9307
2020-12-28 04:00:00,181.177,175.1927,370.5425,178.7668
2020-12-28 05:00:00,185.4618,193.3928,343.01059999999995,176.13
2020-12-28 06:00:00,196.75060000000002,216.8665,365.37190000000004,184.80259999999998
2020-12-28 07:00:00,223.5512,238.7334,422.5369,186.2755
2020-12-28 08:00:00,242.7504,269.3965,474.3562,197.3892
2020-12-28 09:00:00,248.13729999999998,283.1573,506.5025,204.2387
2020-12-28 10:00:00,250.46509999999998,291.2943,530.3985,205.8043
2020-12-28 11:00:00,254.81169999999997,298.3498,543.9533,210.3569
2020-12-28 12:00:00,247.2309,288.56480000000005,545.4983,206.0721
2020-12-28 13:00:00,255.8211,292.2316,577.0678,205.0833
2020-12-28 14:00:00,257.7575,294.0856,594.7941000000001,213.25119999999998
2020-12-28 15:00:00,260.82689999999997,291.7578,582.774,211.4899
2020-12-28 16:00:00,255.5945,284.1461,548.2896000000001,214.06490000000002
2020-12-28 17:00:00,258.9008,281.1591,501.37309999999997,211.7783
2020-12-28 18:00:00,279.6347,310.9673,519.1097,224.6636
2020-12-28 19:00:00,320.5566,363.8372,546.4562,257.7884
2020-12-28 20:00:00,323.1007,352.81620000000004,536.7639,255.4915
2020-12-28 21:00:00,296.0426,315.4684,516.6995,245.16060000000002
2020-12-28 22:00:00,266.11080000000004,268.5931,488.18910000000005,227.0532
2020-12-28 23:00:00,227.90810000000002,226.6412,450.7692,213.15849999999998
2020-12-29 00:00:00,209.9346,199.0784,418.38599999999997,198.70759999999999
2020-12-29 01:00:00,201.4989,185.7193,395.8908,191.95080000000002
2020-12-29 02:00:00,196.4107,178.81830000000002,382.07849999999996,192.63060000000002
2020-12-29 03:00:00,194.4743,178.1591,370.0893,188.8917
2020-12-29 04:00:00,199.99509999999998,182.3409,369.0799,188.85049999999998
2020-12-29 05:00:00,194.4434,190.7354,339.1172,184.5966
2020-12-29 06:00:00,214.35330000000002,214.7756,369.0902,190.5912
2020-12-29 07:00:00,235.3344,242.1942,429.0259,200.4689
2020-12-29 08:00:00,254.2864,270.4471,496.5836,208.4411
2020-12-29 09:00:00,263.1856,280.5102,521.0667,211.5311
2020-12-29 10:00:00,265.6782,291.69599999999997,542.9233,216.9077
2020-12-29 11:00:00,257.6648,290.666,550.0303,212.8083
2020-12-29 12:00:00,254.25549999999998,278.7283,555.6953,207.21540000000002
2020-12-29 13:00:00,256.0992,287.19489999999996,593.4448,213.9928
2020-12-29 14:00:00,268.6549,291.5518,605.6605999999999,217.8244
2020-12-29 15:00:00,267.4807,290.75870000000003,600.4591,208.3278
2020-12-29 16:00:00,264.1847,281.8801,571.9693,206.5562
2020-12-29 17:00:00,259.1789,275.02029999999996,515.1133,209.0797
2020-12-29 18:00:00,291.593,303.8912,538.7106,221.6045
2020-12-29 19:00:00,341.47589999999997,365.3822,560.6702,255.9962
2020-12-29 20:00:00,331.29949999999997,356.7405,554.1503,243.3581
2020-12-29 21:00:00,300.4098,322.0295,540.8942,231.5749
2020-12-29 22:00:00,266.3065,272.5071,507.95480000000003,217.30939999999998
2020-12-29 23:00:00,229.88569999999999,230.9466,471.6576,200.7985
2020-12-30 00:00:00,211.2324,201.80790000000002,434.1141,194.6288
2020-12-30 01:00:00,203.8782,188.0677,410.4756,189.9423
2020-12-30 02:00:00,199.1814,181.11520000000002,391.82230000000004,188.46939999999998
2020-12-30 03:00:00,195.04080000000002,179.1994,382.0682,188.6239
2020-12-30 04:00:00,201.08689999999999,185.6781,380.379,185.1837
2020-12-30 05:00:00,193.0632,198.67669999999998,349.8395,176.97459999999998
2020-12-30 06:00:00,212.8907,223.2525,372.4171,185.9974
2020-12-30 07:00:00,235.24169999999998,253.2976,422.3,190.0865
2020-12-30 08:00:00,255.2958,271.44620000000003,478.3526,200.15990000000002
2020-12-30 09:00:00,261.6612,282.1376,505.1326,207.7304
2020-12-30 10:00:00,265.0911,294.2813,528.3591,207.1536
2020-12-30 11:00:00,259.7763,296.2589,532.2628,209.62560000000002
2020-12-30 12:00:00,219.50330000000002,292.2213,538.9784,205.0524
2020-12-30 13:00:00,252.7002,298.7824,566.7678,211.5311
2020-12-30 14:00:00,267.12019999999995,301.7076,580.6316,215.9086
2020-12-30 15:00:00,276.00910000000005,304.6843,574.9357,216.8768
2020-12-30 16:00:00,273.7946,304.89029999999997,544.7978999999999,218.9059
2020-12-30 17:00:00,268.1193,314.2633,495.9038,210.635
2020-12-30 18:00:00,292.4582,329.8472,519.5526,227.2592
2020-12-30 19:00:00,347.7486,373.2514,535.7133,249.3939
2020-12-30 20:00:00,332.6694,365.9693,528.5548,251.7423
2020-12-30 21:00:00,309.69010000000003,329.1056,510.4371,240.6389
2020-12-30 22:00:00,280.5102,282.2406,472.0593,224.1898
2020-12-30 23:00:00,240.299,237.7755,436.67879999999997,209.8625
2020-12-31 00:00:00,187.99560000000002,202.5804,400.63910000000004,187.6042
2020-12-31 01:00:00,,,,
2020-12-31 02:00:00,,,,
2020-12-31 03:00:00,,,,
2020-12-31 04:00:00,,,,
2020-12-31 05:00:00,,,,
2020-12-31 06:00:00,,,,
2020-12-31 07:00:00,,,,
2020-12-31 08:00:00,,,,
2020-12-31 09:00:00,,,,
2020-12-31 10:00:00,,,,
2020-12-31 11:00:00,,,,
2020-12-31 12:00:00,,,,
2020-12-31 13:00:00,,,,
2020-12-31 14:00:00,,,,
2020-12-31 15:00:00,,,,
2020-12-31 16:00:00,,,,
2020-12-31 17:00:00,,,,
2020-12-31 18:00:00,,,,
2020-12-31 19:00:00,,,,
2020-12-31 20:00:00,,,,
2020-12-31 21:00:00,,,,
2020-12-31 22:00:00,,,,
2020-12-31 23:00:00,,,,
