,AGUAS CALIENTES II ARENALES,MOLINEROS,CACHUELA ESPERANZA,CHEPETE,EL BALA,MIGUILLAS - PALILLADA,MUNECAS,PH_MADERA,OQUITAS
1980-07-21 00:00:00,0.140228928,0.255123714,0.306197719,0.309922483,0.537405926,7.57919679,0.196148166,0.223412511,0.195143924
1980-07-22 00:00:00,0.137698109,0.254650206,0.301673583,0.306871721,0.544650369,7.511757024,0.196332282,0.221078939,0.19173998
1980-07-23 00:00:00,0.127993191,0.248171425,0.297570914,0.306586724,0.582848339,7.538236117,0.197860438,0.218395398,0.186098832
1980-07-24 00:00:00,0.118218992,0.242019419,0.294071789,0.300908659,0.585670849,7.411095699,0.193749554,0.215774856,0.179952635
1980-07-25 00:00:00,0.112068307,0.236595679,0.289494546,0.292915446,0.562055848,7.204110282,0.188396916,0.21283722,0.174769834
1980-07-26 00:00:00,0.106263296,0.231822788,0.284568603,0.285962122,0.540604771,7.021618216,0.183865636,0.209862972,0.17192903
1980-07-27 00:00:00,0.098666219,0.227607124,0.279962015,0.279735619,0.531666822,6.855457566,0.179849878,0.207329571,0.168736367
1980-07-28 00:00:00,0.091631655,0.223758745,0.277550352,0.280148461,0.530161484,6.725923685,0.181161188,0.206175407,0.16411954
1980-07-29 00:00:00,0.085056046,0.22015162,0.277269316,0.284428177,0.526586304,6.640166759,0.183259079,0.20747472,0.161736339
1980-07-30 00:00:00,0.088212825,0.216831662,0.292943271,0.309878652,0.535994671,7.076018519,0.208620949,0.218206466,0.159377294
1980-07-31 00:00:00,0.101622691,0.213782665,0.378214669,0.331590165,0.635817446,7.371456338,0.232617299,0.253007864,0.156075779
1980-08-01 00:00:00,0.105368478,0.211702289,0.431662793,0.321267997,0.786727653,7.095438031,0.224254377,0.272215843,0.153566521
1980-08-02 00:00:00,0.098168126,0.211829218,0.410923003,0.310611921,0.593667961,6.888127949,0.216361971,0.267927608,0.15147789
1980-08-03 00:00:00,0.090788616,0.211332305,0.391342036,0.301632875,0.505135227,6.702525136,0.208809156,0.261565099,0.148999311
1980-08-04 00:00:00,0.135324813,0.208563272,0.374857179,0.292370785,0.478697716,6.518704207,0.199968557,0.253986292,0.158335854
1980-08-05 00:00:00,0.194572384,0.205552984,0.360267149,0.28358608,0.471547357,6.353993225,0.192613154,0.249751806,0.168252361
1980-08-06 00:00:00,0.191276315,0.202632716,0.347404224,0.275150522,0.461668572,6.2043452,0.186262202,0.24587251,0.163859918
1980-08-07 00:00:00,0.173612601,0.199946502,0.335860612,0.28591295,0.444169009,6.184253707,0.20189563,0.24071546,0.158373373
1980-08-08 00:00:00,0.188879439,0.197424126,0.332777363,0.315925273,0.438241738,6.154324102,0.238256339,0.240839075,0.191963858
1980-08-09 00:00:00,0.209867177,0.195972094,0.337149177,0.377265425,0.455364966,6.221650613,0.289279779,0.255132359,0.218908734
1980-08-10 00:00:00,0.198388912,0.198939172,0.347610292,0.42335444,0.499396123,6.299940238,0.305020607,0.274684986,0.20823092
1980-08-11 00:00:00,0.311516122,0.2008125,0.352283739,0.408974836,0.609097683,6.230582682,0.283528224,0.285930111,0.223473148
1980-08-12 00:00:00,0.415843442,0.224396091,0.343090292,0.406676947,0.826054628,6.603804252,0.278613371,0.283864312,0.299334553
1980-08-13 00:00:00,1.428628182,0.274123457,0.336113321,0.492127319,0.794912933,8.863663087,0.324450899,0.285200677,0.593564396
1980-08-14 00:00:00,2.564730504,0.420288066,0.359408266,0.541236029,1.153465801,10.25149374,0.349817884,0.318524974,0.752075337
1980-08-15 00:00:00,2.169710228,0.597762731,0.413974189,0.533253237,2.232605503,10.33741677,0.340469946,0.353640308,0.637897171
1980-08-16 00:00:00,1.737980795,0.577321759,0.438092182,0.501990469,1.418781752,9.846794738,0.32100283,0.362709547,0.528087532
1980-08-17 00:00:00,1.422635992,0.478120885,0.416615337,0.45469777,0.958712603,8.921498802,0.293844813,0.345959636,0.447982487
1980-08-18 00:00:00,1.184414206,0.408329733,0.392336116,0.419118555,0.750599524,8.276396519,0.273378362,0.321323409,0.388644347
1980-08-19 00:00:00,1.004193908,0.358409722,0.372363128,0.39417679,0.687469381,7.810237636,0.258545835,0.299696965,0.338386188
1980-08-20 00:00:00,0.864581944,0.324258616,0.391120979,0.391969688,0.618882385,7.453808054,0.246554821,0.293421601,0.304480448
1980-08-21 00:00:00,0.772270607,0.304847479,0.415599197,0.396542346,0.696313246,7.173048124,0.238142801,0.290735098,0.27889053
1980-08-22 00:00:00,0.746481094,0.297490998,0.4749593,0.421756084,0.67514442,8.161857642,0.250132793,0.301465702,0.287567006
1980-08-23 00:00:00,0.755319879,0.286511188,0.617808514,0.434404666,0.61568354,9.160241009,0.257846198,0.342260219,0.298735827
1980-08-24 00:00:00,0.818085949,0.290067901,0.6584277,0.53925544,0.990701051,12.47220398,0.312858801,0.353099896,0.36285051
1980-08-25 00:00:00,0.99721963,0.4221875,0.625465268,0.789941385,0.745048587,19.69744016,0.415702491,0.353612378,0.653731249
1980-08-26 00:00:00,1.185673417,0.989182099,0.631270366,1.048700063,1.176986719,28.48084298,0.611238986,0.389721304,1.003106066
1980-08-27 00:00:00,1.158826458,1.149508745,0.649694076,0.986866571,3.392657161,26.08972123,0.623056114,0.431066533,1.009602822
1980-08-28 00:00:00,0.99585589,0.844187757,0.609542104,0.816911087,2.224137973,20.8040201,0.523531612,0.435655262,0.8037789
1980-08-29 00:00:00,0.856474863,0.661031893,0.550091227,0.708811954,1.43383514,17.56242643,0.458605427,0.40721742,0.630842636
1980-08-30 00:00:00,0.744147421,0.55050643,0.50673073,0.636919344,1.136530741,15.44024831,0.414281735,0.366790541,0.529726911
1980-08-31 00:00:00,0.710984961,0.474782922,0.473512142,0.587308957,0.96247595,14.08163753,0.381061213,0.336570898,0.481902348
1980-09-01 00:00:00,0.725242242,0.420244856,0.447161982,0.591952213,0.866322439,14.34212476,0.358458002,0.314964929,0.447379601
1980-09-02 00:00:00,0.67816769,0.416910494,0.433688719,0.675539421,0.913928776,16.5540766,0.401208532,0.300338704,0.425640054
1980-09-03 00:00:00,0.600979038,0.543213863,0.454337647,0.849223056,1.221206044,22.97233089,0.519773616,0.299662573,0.477840391
1980-09-04 00:00:00,0.537182263,1.049639918,1.60886253,0.963876086,1.102660619,27.44727496,0.628489558,0.637917125,0.584637901
1980-09-05 00:00:00,0.476426555,1.386956019,1.839136895,0.922799991,1.494048689,24.91820823,0.622891433,0.706859945,0.649236768
1980-09-06 00:00:00,0.422399604,1.376522634,1.766538484,0.83660085,1.237200268,21.86257979,0.554410802,0.682636645,0.641979043
1980-09-07 00:00:00,0.376124821,1.298609825,1.439657893,0.808315901,1.025512009,21.35459195,0.509748542,0.583062079,0.595201077
1980-09-08 00:00:00,0.350840936,1.077987397,1.218583623,0.85155377,0.847976123,24.73405509,0.484964589,0.513209623,0.525515804
1980-09-09 00:00:00,0.331473885,0.921360597,1.087607121,0.862461954,0.863499929,27.38309694,0.464988088,0.469074487,0.473709126
1980-09-10 00:00:00,0.301474037,0.914077932,0.98660978,0.848292386,1.392438325,27.49786233,0.455895865,0.435313781,0.448092264
1980-09-11 00:00:00,0.271816948,1.141244856,0.904316801,0.818488211,1.129004047,26.01376466,0.443578557,0.408773444,0.461676755
1980-09-12 00:00:00,0.244860598,1.276023663,0.835141158,0.785986069,0.894265289,24.88868635,0.429846631,0.387296979,0.475952903
1980-09-13 00:00:00,0.222076904,1.086467335,0.77679109,0.737798586,0.83583933,22.9513409,0.410417361,0.367837793,0.452252838
1980-09-14 00:00:00,0.202880016,0.844164352,0.724054107,0.698213646,0.784563729,20.90572338,0.394013719,0.350088164,0.405485907
1980-09-15 00:00:00,0.201311593,0.723832948,0.681478308,0.688461343,0.740344404,19.79582127,0.396779538,0.339855994,0.357879877
1980-09-16 00:00:00,0.203634813,0.630922711,0.819151459,0.677402976,0.782682056,18.68327655,0.408838062,0.386143322,0.317538451
1980-09-17 00:00:00,0.189885592,0.522635159,0.937014862,0.649829152,0.867921861,17.5255807,0.405405336,0.42489842,0.281211094
1980-09-18 00:00:00,0.172708546,0.447395962,0.909564048,0.615008476,0.760666477,16.4860479,0.386698207,0.414808768,0.253308383
1980-09-19 00:00:00,0.237958761,0.393823817,0.863557783,0.626238454,0.669028982,16.53421917,0.381656519,0.405283503,0.281715385
1980-09-20 00:00:00,0.43362311,0.353299254,0.80504342,0.671906616,0.657268523,17.01313815,0.381634016,0.426531625,0.381563308
1980-09-21 00:00:00,0.519395302,0.324409851,0.765341175,0.703360012,0.865946104,18.03741923,0.390017396,0.463211567,0.376298279
1980-09-22 00:00:00,0.484283253,0.326613555,0.868277205,0.692252342,0.910071346,18.02647122,0.393525813,0.548694527,0.313217124
1980-09-23 00:00:00,0.449730313,0.352430556,0.932515331,0.652554342,1.391497488,16.76616605,0.378334262,0.593135688,0.280120729
1980-09-24 00:00:00,0.39363952,0.376452546,0.854145455,0.630031147,1.023630336,15.97760704,0.364420266,0.529140612,0.257069061
1980-09-25 00:00:00,0.344792835,0.365740098,0.791688674,0.612268112,0.821914946,15.51318473,0.355084602,0.47497429,0.234055962
1980-09-26 00:00:00,0.335667203,0.389840406,0.740197629,0.608985041,0.731594622,15.7382608,0.349507957,0.435119558,0.229163623
1980-09-27 00:00:00,0.423209096,0.395698945,0.699711154,0.60434185,0.741567492,15.78197735,0.348572038,0.406097075,0.27756882
1980-09-28 00:00:00,0.548884659,0.346329861,0.665166313,0.577585766,0.874131383,15.0224872,0.339786674,0.392011984,0.295515408
1980-09-29 00:00:00,0.572841267,0.310552083,0.658513884,0.548353279,0.863499929,14.2215456,0.324424305,0.38540432,0.262010049
1980-09-30 00:00:00,0.508453781,0.282941872,0.654404441,0.526433619,0.80535622,13.67165329,0.313212711,0.378721589,0.236348683
1980-10-01 00:00:00,0.476958924,0.274071245,0.625318795,0.539983109,0.671098822,14.22856743,0.328451314,0.368053295,0.225335939
1980-10-02 00:00:00,0.728769491,0.305572145,0.617189251,0.624586368,0.901603815,16.39181948,0.395749516,0.372756698,0.284513242
1980-10-03 00:00:00,0.93399655,0.336531121,0.729520191,0.706059932,1.127122374,17.90121084,0.463069198,0.413389387,0.345371013
1980-10-04 00:00:00,0.817971696,0.333488426,0.861341833,0.811549671,2.182741158,21.97039886,0.539010587,0.459449663,0.365796196
1980-10-05 00:00:00,0.698592187,0.34767927,0.97564643,0.874732537,1.581546503,24.11205689,0.594000687,0.501760652,0.366100047
1980-10-06 00:00:00,0.600718931,0.364813786,1.001125481,0.840411778,2.133817649,22.90030051,0.579013709,0.509399429,0.324789982
1980-10-07 00:00:00,0.519225139,0.344682485,0.916044384,0.782603809,1.647405072,20.84622658,0.542720509,0.473259129,0.293038692
1980-10-08 00:00:00,0.453882306,0.32716448,0.840759444,0.77949808,1.330343102,20.9594819,0.542564011,0.44066175,0.278491472
1980-10-09 00:00:00,0.398863543,0.623486111,0.792105142,0.870337286,1.182631739,24.78917268,0.604290682,0.419942504,0.300854378
1980-10-10 00:00:00,0.362589519,0.914248971,0.788854265,0.89640315,1.733962049,25.2156167,0.620647273,0.417118312,0.335871063
1980-10-11 00:00:00,0.362181127,0.785141461,0.779339718,0.949394429,1.766891334,25.88148245,0.60342534,0.412961994,0.326431056
1980-10-12 00:00:00,0.350836075,0.606424511,0.763897713,0.937415746,1.774418027,24.93111934,0.569831474,0.421929035,0.288953895
1980-10-13 00:00:00,0.31145778,0.491407922,1.100172516,0.844558373,2.893072871,22.1694262,0.527700799,0.532454008,0.25525155
1980-10-14 00:00:00,0.274571168,0.420516718,1.329980767,0.785398425,1.91930688,20.35507603,0.491723663,0.604477833,0.243816712
1980-10-15 00:00:00,0.242811099,0.399849794,1.287480557,0.739964331,1.568374789,18.94527385,0.462743928,0.594401875,0.256726205
1980-10-16 00:00:00,0.215278381,0.386596065,1.305493751,0.694011824,1.375503264,17.69478415,0.441547153,0.593277547,0.260503878
1980-10-17 00:00:00,0.199845269,0.361148148,1.473374444,0.663409122,1.253194492,16.75793617,0.425553678,0.632685662,0.258129272
1980-10-18 00:00:00,0.23211121,0.338193801,1.476409638,0.64390686,1.244726962,16.04729681,0.41634894,0.622217653,0.246869309
1980-10-19 00:00:00,0.25984229,0.313069959,1.289359732,0.621520888,1.173223372,15.42054189,0.403456783,0.55753988,0.227160218
1980-10-20 00:00:00,0.298347888,0.285562371,1.149389688,0.6049631,1.241904452,14.84535589,0.387811082,0.51042263,0.213717947
1980-10-21 00:00:00,0.403890663,0.405221322,1.043554743,0.593144565,1.086666395,14.44699919,0.376800992,0.473147468,0.284357299
1980-10-22 00:00:00,0.917077423,0.699634516,0.963267741,0.669910006,0.986937704,17.48269469,0.397943556,0.448502674,0.740050803
1980-10-23 00:00:00,1.343650898,1.324940844,0.973201753,0.800320409,1.095133926,21.78073395,0.476294808,0.491792326,1.109119194
1980-10-24 00:00:00,1.158921264,1.513425926,1.004546032,0.844438213,2.480986393,21.5388961,0.552620793,0.527569121,0.945140255
1980-10-25 00:00:00,0.958979001,1.116624228,0.964101546,0.80194677,1.649286745,19.53918473,0.550022723,0.520280086,0.73182902
1980-10-26 00:00:00,0.996322625,0.816209362,0.901072151,0.738883803,1.405610039,17.95980159,0.506917259,0.496426309,0.585745908
1980-10-27 00:00:00,1.045550962,0.63761304,0.842539689,0.692414379,1.240963615,17.22205645,0.465961853,0.465110996,0.489959253
1980-10-28 00:00:00,1.099944981,0.576260417,0.793449629,0.772043406,1.101719783,19.16196902,0.451839193,0.437049365,0.441446349
1980-10-29 00:00:00,1.257324459,0.531878472,0.777728403,0.816806101,1.201448473,20.43390173,0.449312723,0.428474809,0.467768951
1980-10-30 00:00:00,1.542173509,0.738396476,0.759190443,0.898017071,1.339751469,23.29261692,0.481228073,0.432376582,0.543600377
1980-10-31 00:00:00,1.664134643,1.343548097,0.754661003,1.042452589,1.895785962,27.57434742,0.567578108,0.483458715,0.635214826
1980-11-01 00:00:00,1.417676937,1.322537294,0.766814594,0.99930362,3.820737863,26.36787629,0.567977025,0.505637681,0.591077901
1980-11-02 00:00:00,1.169862785,0.93940072,0.738195587,0.886496299,2.289055705,23.39945444,0.513820557,0.507417114,0.473757139
1980-11-03 00:00:00,0.972392757,0.802521734,0.695882456,0.814339011,1.641760052,21.42443273,0.476155699,0.493019278,0.408127078
1980-11-04 00:00:00,0.920852625,0.883803112,0.663372458,0.822865031,1.440420997,21.86242879,0.481301719,0.459593602,0.404825671
1980-11-05 00:00:00,0.877575153,0.827807613,0.653259775,0.818678188,1.434775976,21.75151408,0.483534627,0.4355791,0.388289451
1980-11-06 00:00:00,0.899431455,0.642105067,0.671700555,0.768622916,1.651168419,19.98737377,0.464205598,0.428274971,0.360668202
1980-11-07 00:00:00,0.941099666,0.52592091,0.67337466,0.732160899,1.320934735,18.53989532,0.446818985,0.419608605,0.343817303
1980-11-08 00:00:00,1.051924806,0.454622814,0.650295994,0.720435432,1.169460025,17.63362627,0.429761733,0.421098393,0.321344531
1980-11-09 00:00:00,1.129993447,0.398093493,0.646484416,0.709027005,1.090429742,17.04900233,0.416099361,0.483307754,0.295920416
1980-11-10 00:00:00,0.988157202,0.348927855,0.710109394,0.676890423,1.149702455,16.36516673,0.398771051,0.550919107,0.266109495
1980-11-11 00:00:00,0.846683162,0.311364969,0.74437474,0.64267211,1.064086314,15.68782443,0.382023727,0.579040066,0.241654205
1980-11-12 00:00:00,0.725431853,0.285115869,0.704035086,0.613848232,0.970002644,15.10297398,0.367277121,0.560548668,0.220646817
1980-11-13 00:00:00,0.624456757,0.264920653,0.666892954,0.588189219,0.927476825,14.58856833,0.352908974,0.521815214,0.203428495
1980-11-14 00:00:00,0.540028857,0.24670679,0.635180137,0.565827995,0.880434989,14.12293797,0.340223436,0.480739433,0.189019037
1980-11-15 00:00:00,0.468428865,0.234785365,0.607785092,0.546665307,0.819656938,13.65300391,0.328687595,0.445979373,0.177996866
1980-11-16 00:00:00,0.425717794,0.240076775,0.584057773,0.533545463,0.781553052,13.30463056,0.319535023,0.415117178,0.174691679
1980-11-17 00:00:00,0.397368534,0.289657407,0.609939198,0.52990595,0.754268787,13.11655123,0.313613673,0.410091317,0.178855188
1980-11-18 00:00:00,0.390659225,0.314196116,0.682694023,0.534494825,0.753610201,13.1777846,0.319874613,0.429739809,0.1821015
1980-11-19 00:00:00,0.399760548,0.293107896,0.761947121,0.555700037,0.8135415,13.56806243,0.341955142,0.454079686,0.189694217
1980-11-20 00:00:00,0.39848189,0.354863812,0.831092226,0.625392189,0.817304846,14.9649535,0.391196756,0.478539179,0.237717709
1980-11-21 00:00:00,0.420192338,0.447339249,0.866192986,0.707527056,0.932369176,16.6350164,0.455926551,0.503266871,0.289478049
1980-11-22 00:00:00,0.816364865,0.456157665,0.879060221,0.88064721,1.02833452,18.75787405,0.48325334,0.550283608,0.413367488
1980-11-23 00:00:00,1.198421103,0.406893004,0.881425625,0.897692867,0.913834692,18.73507198,0.497282919,0.58623355,0.5253777
1980-11-24 00:00:00,1.072483003,0.346944702,0.86943091,0.832445203,2.026562264,17.57616808,0.504292595,0.647469344,0.467099027
1980-11-25 00:00:00,0.901563362,0.303477366,0.862432436,0.781699581,1.785708068,16.49148416,0.494308436,0.673593726,0.389782712
1980-11-26 00:00:00,0.765420306,0.274840021,1.077281471,0.733205998,1.181690903,15.49551691,0.467725267,0.756874947,0.329883498
1980-11-27 00:00:00,0.669827242,0.26919393,1.218327665,0.694172037,0.947422563,14.81047325,0.438763944,0.779559418,0.29878719
1980-11-28 00:00:00,0.771159682,0.273142233,1.124535537,0.659112994,0.832546401,14.17586596,0.412943831,0.706599073,0.302152095
1980-11-29 00:00:00,0.905990048,0.371282665,1.031379086,0.662810797,0.788138909,13.6484737,0.415592022,0.659799971,0.397452428
1980-11-30 00:00:00,0.863128261,0.535394676,0.973176442,0.695003388,1.03115703,13.65073881,0.444205572,0.688680121,0.478066357
1980-12-01 00:00:00,0.760789424,0.559829861,1.004270926,0.679357448,2.006804694,13.47617461,0.434840245,0.711814132,0.433019089
1980-12-02 00:00:00,0.647640336,0.502888246,1.278398634,0.64127656,1.5250963,12.90816145,0.407374346,0.781498452,0.39210624
1980-12-03 00:00:00,0.560421753,0.598136317,1.372776573,0.67902862,1.120536517,13.56632584,0.433663953,0.801563085,0.421007529
1980-12-04 00:00:00,0.502651201,0.904184671,1.225425763,0.749609239,0.931146088,14.85381228,0.4492401,0.737140709,0.500446617
1980-12-05 00:00:00,0.922901881,1.120054012,1.118629453,0.757421594,0.915528198,14.75535566,0.434607032,0.684086992,0.713906501
1980-12-06 00:00:00,1.486741492,1.062458848,1.027316259,0.786342902,1.587191523,15.68548382,0.440432233,0.643998279,0.848516532
1980-12-07 00:00:00,1.569616041,0.914762088,0.966965188,0.850134709,1.129944884,18.1623776,0.477366768,0.617121398,0.783649558
1980-12-08 00:00:00,1.471414611,0.976210134,0.927259777,0.873139456,1.073494681,18.72299141,0.515060266,0.613692882,0.695374868
1980-12-09 00:00:00,1.339071065,1.114553755,1.004385969,0.983228295,1.054677947,22.79384051,0.56280441,0.638540413,0.621827318
1980-12-10 00:00:00,1.25430527,1.267462706,1.073969386,0.998682565,1.149702455,23.19159318,0.58355624,0.64045891,0.612401615
1980-12-11 00:00:00,3.100624385,1.681440329,1.008121985,1.046253032,1.680334357,24.07785379,0.604062584,0.630687867,1.184345074
1980-12-12 00:00:00,4.567896727,1.770182613,0.959432732,1.048082981,1.620120808,23.71868343,0.628253277,0.648507499,1.638769254
1980-12-13 00:00:00,3.685306609,1.37064429,0.927855979,1.149019274,2.625875246,23.85255121,0.785044771,0.65884525,1.402794936
1980-12-14 00:00:00,4.356918138,1.541026235,0.934610176,1.207245166,1.793234761,23.46937072,0.874728314,0.690697853,1.239274599
1980-12-15 00:00:00,4.729454937,1.454786523,0.920215407,1.111534628,2.176155301,21.83252938,0.807985526,0.687480558,1.035876159
1980-12-16 00:00:00,3.71651948,1.039539609,0.906702153,1.00823141,1.630470011,20.07359881,0.718996506,0.666970404,0.803111613
1980-12-17 00:00:00,2.892319796,0.913024691,0.89083701,0.924220484,1.336928959,18.44702596,0.64517142,0.647070099,0.675159931
1980-12-18 00:00:00,2.966729919,0.867268133,0.837974987,0.888995953,1.203330147,18.29692491,0.605824975,0.622023745,1.068250533
1980-12-19 00:00:00,4.625679433,0.809044624,0.795109404,0.900367323,1.068790498,18.87852871,0.606455059,0.61717288,1.370108092
